locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00165,ybeY,0,33501,34001,-1,22,0.00469483568075117,501,2,rRNA maturation RNase YbeY
R7A2020_00325,R7A2020_00325,0,66722,67585,-1,41,0.0054421768707483,864,4,prephenate dehydratase
R7A2020_00985,R7A2020_00985,0,216334,216951,-1,130,0.00569259962049336,618,3,L,D-transpeptidase
R7A2020_01665,R7A2020_01665,0,366233,367288,1,137,0.00556173526140156,1056,5,GTP-binding protein
R7A2020_01875,R7A2020_01875,0,413796,414047,-1,3,0.00465116279069767,252,1,DUF680 domain-containing protein
R7A2020_01880,R7A2020_01880,0,414115,414318,-1,9,0.00574712643678161,204,1,DUF680 domain-containing protein
R7A2020_01950,tsaE,0,429386,430897,1,577,0.00544323483670296,1512,7,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
R7A2020_02020,R7A2020_02020,0,445871,446089,1,4,0.00531914893617021,219,1,hypothetical protein
R7A2020_02060,rplT,0,451560,451961,1,91,0.00584795321637427,402,2,50S ribosomal protein L20
R7A2020_02480,R7A2020_02480,0,534149,534403,-1,3,0.00458715596330275,255,1,acyl carrier protein
R7A2020_03045,R7A2020_03045,0,636909,637313,1,128,0.00579710144927536,405,2,hypothetical protein
R7A2020_03080,R7A2020_03080,0,643654,643848,-1,10,0.00598802395209581,195,1,hypothetical protein
R7A2020_04860,R7A2020_04860,0,1005710,1006150,1,51,0.00533333333333333,441,2,hypothetical protein
R7A2020_05390,R7A2020_05390,0,1105561,1106067,1,41,0.00462962962962963,507,2,GNAT family N-acetyltransferase
R7A2020_05595,R7A2020_05595,0,1157027,1157422,1,6,0.00591715976331361,396,2,DUF4345 domain-containing protein
R7A2020_05985,rpmE,0,1230702,1230923,-1,24,0.00529100529100529,222,1,50S ribosomal protein L31
R7A2020_06110,ruvA,0,1252968,1253588,1,14,0.00568181818181818,621,3,Holliday junction branch migration protein RuvA
R7A2020_06175,R7A2020_06175,0,1267265,1267723,-1,14,0.00510204081632653,459,2,hypothetical protein
R7A2020_06205,R7A2020_06205,0,1274132,1275733,1,489,0.00587371512481645,1602,8,phosphoglycerate dehydrogenase
R7A2020_06510,R7A2020_06510,0,1336849,1337052,-1,6,0.00574712643678161,204,1,YdcH family protein
R7A2020_06565,R7A2020_06565,0,1346669,1347586,-1,140,0.0051150895140665,918,4,polyprenyl synthetase family protein
R7A2020_06590,R7A2020_06590,0,1350053,1350286,-1,85,0.005,234,1,hypothetical protein
R7A2020_06595,R7A2020_06595,0,1350364,1350885,-1,125,0.0045045045045045,522,2,helix-turn-helix transcriptional regulator
R7A2020_06620,R7A2020_06620,0,1353426,1353689,-1,3,0.00444444444444444,264,1,winged helix-turn-helix transcriptional regulator
R7A2020_06760,R7A2020_06760,0,1377423,1377626,-1,52,0.00574712643678161,204,1,hypothetical protein
R7A2020_06890,R7A2020_06890,0,1403367,1403570,1,90,0.00574712643678161,204,1,hypothetical protein
R7A2020_07800,R7A2020_07800,0,1588630,1589148,-1,39,0.00451467268623025,519,2,disulfide bond formation protein B
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,108,0.00473559589581689,1489,6,
R7A2020_08030,R7A2020_08030,0,1636457,1639312,1,364,0.00576368876080692,2856,14,
R7A2020_08070,R7A2020_08070,0,1643967,1646822,1,371,0.00535199670646357,2856,13,
R7A2020_08720,R7A2020_08720,0,1793802,1796867,1,493,0.0046029919447641,3066,12,OmpA family protein
R7A2020_08745,R7A2020_08745,0,1800004,1802271,1,1026,0.00518403317781234,2268,10,penicillin-binding protein
R7A2020_09145,R7A2020_09145,0,1872295,1873005,-1,29,0.00495867768595041,711,3,hypothetical protein
R7A2020_09195,R7A2020_09195,0,1881626,1882819,1,64,0.00492125984251968,1194,5,acyltransferase
R7A2020_09210,R7A2020_09210,0,1883833,1884069,-1,4,0.00492610837438424,237,1,hypothetical protein
R7A2020_09455,R7A2020_09455,0,1930856,1931647,1,642,0.00593471810089021,792,4,ABC transporter permease
R7A2020_09945,flbT,0,2035719,2036162,-1,238,0.00529100529100529,444,2,flagellar biosynthesis repressor FlbT
R7A2020_10770,R7A2020_10770,0,2212301,2213563,1,173,0.00558659217877095,1263,6,CCA tRNA nucleotidyltransferase
R7A2020_10900,ychF,0,2234592,2235695,-1,1005,0.0053248136315229,1104,5,redox-regulated ATPase YchF
R7A2020_11045,R7A2020_11045,0,2259610,2259822,-1,52,0.00549450549450549,213,1,cold-shock protein
R7A2020_11380,waaC,0,2324978,2325952,-1,36,0.00481927710843374,975,4,lipopolysaccharide heptosyltransferase I
R7A2020_11455,R7A2020_11455,0,2341058,2341663,-1,884,0.00581395348837209,606,3,TetR/AcrR family transcriptional regulator
R7A2020_11505,R7A2020_11505,0,2350650,2350862,-1,30,0.00549450549450549,213,1,cold-shock protein
R7A2020_11630,mntR,0,2373670,2374122,1,469,0.00518134715025907,453,2,manganese-binding transcriptional regulator MntR
R7A2020_12075,R7A2020_12075,0,2465421,2466440,1,107,0.00461361014994233,1020,4,YihY/virulence factor BrkB family protein
R7A2020_12370,R7A2020_12370,0,2538354,2538746,1,32,0.00597014925373134,393,2,response regulator
R7A2020_12625,R7A2020_12625,0,2593135,2593389,-1,252,0.00458715596330275,255,1,hypothetical protein
R7A2020_12810,R7A2020_12810,0,2623604,2624494,-1,16,0.00527704485488127,891,4,LysR family transcriptional regulator
R7A2020_12820,R7A2020_12820,0,2625534,2626124,1,43,0.00596421471172962,591,3,NADPH-dependent F420 reductase
R7A2020_12830,R7A2020_12830,0,2626738,2626998,1,499,0.0045045045045045,261,1,pseudogene
R7A2020_12875,arsC,0,2632870,2633292,1,600,0.00555555555555556,423,2,arsenate reductase (glutaredoxin)
R7A2020_13055,R7A2020_13055,0,2663537,2664985,-1,395,0.0048661800486618,1449,6,hypothetical protein
R7A2020_13075,R7A2020_13075,0,2667103,2667690,-1,123,0.00598802395209581,588,3,TetR/AcrR family transcriptional regulator
R7A2020_13125,R7A2020_13125,0,2674168,2674383,-1,74,0.00540540540540541,216,1,hypothetical protein
R7A2020_13160,R7A2020_13160,0,2679759,2679998,-1,9,0.00490196078431373,240,1,hypothetical protein
R7A2020_13805,R7A2020_13805,0,2817662,2818279,1,14,0.00569259962049336,618,3,TetR/AcrR family transcriptional regulator
R7A2020_14235,R7A2020_14235,0,2899906,2900136,1,6,0.0050761421319797,231,1,hypothetical protein
R7A2020_14245,R7A2020_14245,0,2903373,2903600,1,97,0.00512820512820513,228,1,hypothetical protein
R7A2020_14385,R7A2020_14385,0,2921947,2922153,-1,23,0.00564971751412429,207,1,hypothetical protein
R7A2020_14435,R7A2020_14435,0,2931551,2932246,1,45,0.00505902192242833,696,3,isoprenylcysteine carboxylmethyltransferase family protein
R7A2020_14620,R7A2020_14620,0,2968100,2968543,-1,153,0.00529100529100529,444,2,SRPBCC family protein
R7A2020_14805,R7A2020_14805,0,3020539,3020931,-1,108,0.00597014925373134,393,2,DoxX family protein
R7A2020_15155,rsmH,0,3085521,3086537,1,427,0.00577367205542725,1017,5,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
R7A2020_15755,R7A2020_15755,0,3215758,3216216,1,13,0.00510204081632653,459,2,winged helix-turn-helix transcriptional regulator
R7A2020_16275,R7A2020_16275,0,3323912,3324175,1,37,0.00444444444444444,264,1,hypothetical protein
R7A2020_16875,R7A2020_16875,0,3450618,3450818,1,17,0.00584795321637427,201,1,hypothetical protein
R7A2020_17010,R7A2020_17010,0,3480704,3480925,1,52,0.00529100529100529,222,1,twin-arginine translocase TatA/TatE family subunit
R7A2020_17360,R7A2020_17360,0,3553957,3554403,1,8,0.005249343832021,447,2,iron-sulfur cluster assembly scaffold protein
R7A2020_18135,R7A2020_18135,0,3729265,3729501,1,3,0.00492610837438424,237,1,Lrp/AsnC family transcriptional regulator
R7A2020_18695,R7A2020_18695,0,3854347,3854574,1,3,0.00512820512820513,228,1,pseudogene
R7A2020_18990,R7A2020_18990,0,3913364,3914170,1,272,0.00582241630276565,807,4,phosphatidylcholine/phosphatidylserine synthase
