locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00795,R7A2020_00795,0,171899,172372,-1,117,0.0099009900990099,474,4,DUF805 domain-containing protein
R7A2020_00835,R7A2020_00835,0,180463,182055,-1,413,0.011070110701107,1593,15,peptide chain release factor 3
R7A2020_01420,R7A2020_01420,0,310924,311310,-1,45,0.00909090909090909,387,3,TIGR02300 family protein
R7A2020_01550,R7A2020_01550,0,342233,342457,-1,88,0.0104166666666667,225,2,aa3-type cytochrome c oxidase subunit IV
R7A2020_01940,R7A2020_01940,0,425222,426622,1,217,0.00839630562552477,1401,10,adenosylhomocysteinase
R7A2020_02025,R7A2020_02025,0,446090,446848,-1,223,0.0108191653786708,759,7,M48 family metallopeptidase
R7A2020_03885,lepA,0,808294,810099,-1,292,0.009765625,1806,15,elongation factor 4
R7A2020_04210,R7A2020_04210,0,888535,889035,1,126,0.00938967136150235,501,4,phage tail protein
R7A2020_04455,rpsP,0,930164,930565,-1,160,0.0087719298245614,402,3,30S ribosomal protein S16
R7A2020_04610,R7A2020_04610,0,958238,959044,-1,202,0.00873362445414847,807,6,DUF1223 domain-containing protein
R7A2020_04705,R7A2020_04705,0,975967,976506,1,137,0.0108932461873638,540,5,AprI/Inh family metalloprotease inhibitor
R7A2020_04895,R7A2020_04895,0,1010783,1011256,1,387,0.0099009900990099,474,4,hypothetical protein
R7A2020_05705,R7A2020_05705,0,1180351,1181637,1,187,0.0091324200913242,1287,10,glutamate-5-semialdehyde dehydrogenase
R7A2020_06200,R7A2020_06200,0,1272893,1274068,1,369,0.010989010989011,1176,11,phosphoserine transaminase
R7A2020_06220,R7A2020_06220,0,1278288,1280015,1,401,0.0102040816326531,1728,15,hypothetical protein
R7A2020_06420,pyk,0,1322920,1324356,1,263,0.0098119378577269,1437,12,pyruvate kinase
R7A2020_06460,R7A2020_06460,0,1329323,1330228,-1,349,0.0103761348897536,906,8,anti-sigma factor
R7A2020_07630,R7A2020_07630,0,1553314,1553685,1,119,0.00946372239747634,372,3,response regulator
R7A2020_07745,R7A2020_07745,0,1579674,1580603,-1,197,0.0101137800252845,930,8,electron transfer flavoprotein subunit alpha/FixB family protein
R7A2020_07750,R7A2020_07750,0,1580628,1581377,-1,145,0.00940438871473354,750,6,electron transfer flavoprotein subunit beta/FixA family protein
R7A2020_08035,rrf,0,1639463,1639577,1,3,0.0101010101010101,115,1,
R7A2020_08075,rrf,0,1646973,1647087,1,4,0.0101010101010101,115,1,
R7A2020_08710,R7A2020_08710,0,1792858,1792977,1,69,0.00980392156862745,120,1,pseudogene
R7A2020_08715,R7A2020_08715,0,1793129,1793794,1,61,0.00881834215167548,666,5,hypothetical protein
R7A2020_08720,R7A2020_08720,0,1793802,1796867,1,345,0.00920598388952819,3066,24,OmpA family protein
R7A2020_08730,R7A2020_08730,0,1797377,1798447,1,129,0.0109769484083425,1071,10,adenylate/guanylate cyclase domain-containing protein
R7A2020_08745,R7A2020_08745,0,1800004,1802271,1,521,0.00933125972006221,2268,18,penicillin-binding protein
R7A2020_09165,R7A2020_09165,0,1875069,1876010,-1,161,0.00873907615480649,942,7,hypothetical protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,116,0.00838168923275306,1824,13,RNA-directed DNA polymerase
R7A2020_09280,R7A2020_09280,0,1898165,1898431,-1,15,0.0087719298245614,267,2,30S ribosomal protein S21
R7A2020_09345,R7A2020_09345,0,1908827,1909471,-1,136,0.00910746812386157,645,5,TetR/AcrR family transcriptional regulator
R7A2020_09885,R7A2020_09885,0,2024193,2024504,-1,78,0.0112781954887218,312,3,hypothetical protein
R7A2020_09970,R7A2020_09970,0,2040401,2041069,-1,69,0.0105263157894737,669,6,response regulator transcription factor
R7A2020_10485,R7A2020_10485,0,2152607,2152951,-1,61,0.0102040816326531,345,3,winged helix-turn-helix transcriptional regulator
R7A2020_10915,R7A2020_10915,0,2237500,2238411,-1,123,0.00902061855670103,912,7,hypothetical protein
R7A2020_11120,R7A2020_11120,0,2267331,2267717,-1,91,0.00909090909090909,387,3,nuclear transport factor 2 family protein
R7A2020_11375,greA,0,2324355,2324828,1,43,0.0099009900990099,474,4,transcription elongation factor GreA
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,273,0.0107238605898123,876,8,serine protease
R7A2020_12070,R7A2020_12070,0,2464959,2465177,1,7,0.0106382978723404,219,2,hypothetical protein
R7A2020_12170,R7A2020_12170,0,2491305,2492411,-1,131,0.00955414012738853,1107,9,DUF4150 domain-containing protein
R7A2020_12370,R7A2020_12370,0,2538354,2538746,1,159,0.00895522388059702,393,3,response regulator
R7A2020_12625,R7A2020_12625,0,2593135,2593389,-1,32,0.00917431192660551,255,2,hypothetical protein
R7A2020_12630,R7A2020_12630,0,2593636,2593950,1,74,0.0111524163568773,315,3,co-chaperone GroES
