locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00350,R7A2020_00350,0,73139,74233,1,414,0.00536480686695279,1095,5,microcin C ABC transporter permease YejB
R7A2020_01005,R7A2020_01005,0,219134,219307,-1,23,0.00671140939597315,174,1,hypothetical protein
R7A2020_01885,R7A2020_01885,0,414391,414594,-1,6,0.00574712643678161,204,1,DUF680 domain-containing protein
R7A2020_02025,R7A2020_02025,0,446090,446848,-1,472,0.00618238021638331,759,4,M48 family metallopeptidase
R7A2020_03535,R7A2020_03535,0,744048,744236,1,214,0.00617283950617284,189,1,hypothetical protein
R7A2020_03570,R7A2020_03570,0,748863,749060,1,850,0.00588235294117647,198,1,hypothetical protein
R7A2020_03765,R7A2020_03765,0,784752,785108,-1,8,0.00655737704918033,357,2,pseudogene
R7A2020_04635,ccmD,0,964593,964766,1,154,0.00671140939597315,174,1,heme exporter protein CcmD
R7A2020_05905,R7A2020_05905,0,1220965,1221369,-1,19,0.00579710144927536,405,2,ribbon-helix-helix protein, CopG family
R7A2020_06110,ruvA,0,1252968,1253588,1,307,0.00568181818181818,621,3,Holliday junction branch migration protein RuvA
R7A2020_06515,R7A2020_06515,0,1337291,1337470,1,269,0.0065359477124183,180,1,YdcH family protein
R7A2020_06575,R7A2020_06575,0,1348567,1348749,1,43,0.00641025641025641,183,1,50S ribosomal protein L32
R7A2020_06645,R7A2020_06645,0,1357202,1357894,1,372,0.00677966101694915,693,4,DUF1013 domain-containing protein
R7A2020_06760,R7A2020_06760,0,1377423,1377626,-1,98,0.00574712643678161,204,1,hypothetical protein
R7A2020_06810,pstC,0,1388703,1389686,1,181,0.00597371565113501,984,5,phosphate ABC transporter permease subunit PstC
R7A2020_07745,R7A2020_07745,0,1579674,1580603,-1,1234,0.00632111251580278,930,5,electron transfer flavoprotein subunit alpha/FixB family protein
R7A2020_08300,R7A2020_08300,0,1690559,1691410,1,41,0.00689655172413793,852,5,sugar phosphate isomerase/epimerase
R7A2020_08505,R7A2020_08505,0,1736581,1736961,-1,8,0.00617283950617284,381,2,hypothetical protein
R7A2020_08675,R7A2020_08675,0,1783408,1784262,-1,62,0.00549450549450549,855,4,MBL fold metallo-hydrolase
R7A2020_08740,R7A2020_08740,0,1799721,1799909,1,26,0.00617283950617284,189,1,hypothetical protein
R7A2020_08775,R7A2020_08775,0,1807585,1807800,-1,9,0.00540540540540541,216,1,hypothetical protein
R7A2020_08820,R7A2020_08820,0,1816428,1816628,-1,173,0.00584795321637427,201,1,hypothetical protein
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,32,0.00598802395209581,588,3,hypothetical protein
R7A2020_09165,R7A2020_09165,0,1875069,1876010,-1,225,0.00624219725343321,942,5,hypothetical protein
R7A2020_09190,R7A2020_09190,0,1881151,1881330,1,3,0.0065359477124183,180,1,hypothetical protein
R7A2020_09670,R7A2020_09670,0,1982680,1983057,-1,547,0.00619195046439629,378,2,hypothetical protein
R7A2020_10185,R7A2020_10185,0,2083786,2085399,1,217,0.00655498907501821,1614,9,hypothetical protein
R7A2020_10390,R7A2020_10390,0,2136346,2136537,-1,238,0.00609756097560976,192,1,hypothetical protein
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,518,0.00670241286863271,876,5,serine protease
R7A2020_12180,R7A2020_12180,0,2493430,2494533,-1,485,0.00638977635782748,1104,6,DUF2169 domain-containing protein
R7A2020_12240,tssB,0,2508909,2509445,-1,407,0.00655021834061135,537,3,type VI secretion system contractile sheath small subunit
R7A2020_12370,R7A2020_12370,0,2538354,2538746,1,33,0.00597014925373134,393,2,response regulator
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,336,0.00643651258045641,2010,11,AAA family ATPase
R7A2020_12550,R7A2020_12550,0,2580650,2581042,1,396,0.00597014925373134,393,2,VOC family protein
R7A2020_12825,R7A2020_12825,0,2626202,2626615,1,269,0.0056657223796034,414,2,SnoaL-like domain-containing protein
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,14,0.00584795321637427,402,2,type II toxin-antitoxin system HicB family antitoxin
R7A2020_13125,R7A2020_13125,0,2674168,2674383,-1,17,0.00540540540540541,216,1,hypothetical protein
R7A2020_13265,R7A2020_13265,0,2705187,2706644,-1,87,0.0056406124093473,1458,7,hypothetical protein
R7A2020_14045,R7A2020_14045,0,2864427,2864645,-1,17,0.00531914893617021,219,1,hypothetical protein
R7A2020_15045,metF,0,3062962,3063879,1,249,0.00639386189258312,918,5,methylenetetrahydrofolate reductase [NAD(P)H]
R7A2020_15415,R7A2020_15415,0,3149897,3150082,-1,15,0.00628930817610063,186,1,hypothetical protein
R7A2020_15435,R7A2020_15435,0,3152757,3152954,-1,7,0.00588235294117647,198,1,hypothetical protein
R7A2020_15520,ssrA,0,3169262,3169622,-1,102,0.00651465798045603,361,2,
R7A2020_15845,R7A2020_15845,0,3231732,3232118,-1,243,0.00606060606060606,387,2,cobalamin biosynthesis protein
R7A2020_16460,bmt,0,3360157,3361179,-1,427,0.00574712643678161,1023,5,betaine--homocysteine S-methyltransferase
R7A2020_16815,R7A2020_16815,0,3438696,3439202,-1,23,0.00694444444444444,507,3,hypothetical protein
R7A2020_17110,R7A2020_17110,0,3499667,3500251,1,35,0.00602409638554217,585,3,GDYXXLXY domain-containing protein
R7A2020_17115,R7A2020_17115,0,3500465,3501316,-1,47,0.00689655172413793,852,5,hypothetical protein
R7A2020_17145,R7A2020_17145,0,3506125,3506505,1,6,0.00617283950617284,381,2,cytochrome c family protein
R7A2020_17195,R7A2020_17195,0,3515167,3515352,1,4,0.00628930817610063,186,1,pseudogene
R7A2020_17320,R7A2020_17320,0,3547090,3547257,1,7,0.00694444444444444,168,1,hypothetical protein
R7A2020_18275,plsY,0,3759333,3759920,-1,620,0.00598802395209581,588,3,glycerol-3-phosphate 1-O-acyltransferase PlsY
R7A2020_18655,R7A2020_18655,0,3837772,3838137,-1,347,0.00641025641025641,366,2,SnoaL-like domain-containing protein
R7A2020_19245,R7A2020_19245,0,3964089,3965474,-1,691,0.00678541136556404,1386,8,pyruvate dehydrogenase complex E1 component subunit beta
R7A2020_19250,pdhA,0,3965490,3966527,-1,424,0.00678733031674208,1038,6,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
R7A2020_19420,R7A2020_19420,0,4001353,4001544,1,13,0.00609756097560976,192,1,DUF2735 domain-containing protein
R7A2020_19490,rpsM,0,4015643,4016011,-1,19,0.00634920634920635,369,2,30S ribosomal protein S13
R7A2020_19980,R7A2020_19980,0,4101095,4101493,-1,73,0.00586510263929619,399,2,NADH:ubiquinone oxidoreductase subunit NDUFA12
R7A2020_20525,purL,0,4192358,4194589,1,945,0.00579557428872497,2232,11,phosphoribosylformylglycinamidine synthase subunit PurL
R7A2020_20625,recA,0,4211579,4212676,-1,502,0.00641711229946524,1098,6,recombinase RecA
R7A2020_20845,R7A2020_20845,0,4254648,4255007,1,143,0.0065359477124183,360,2,hypothetical protein
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,48,0.00575539568345324,816,4,hypothetical protein
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,315,0.00630252100840336,1680,9,RecQ family ATP-dependent DNA helicase
R7A2020_20950,R7A2020_20950,0,4279246,4280112,-1,47,0.00542005420054201,867,4,hypothetical protein
R7A2020_20990,R7A2020_20990,0,4287332,4288732,1,716,0.00671704450041982,1401,8,hypothetical protein
R7A2020_21290,R7A2020_21290,0,4343971,4344510,-1,267,0.0065359477124183,540,3,MerR family transcriptional regulator
R7A2020_21420,R7A2020_21420,0,4368369,4368791,-1,211,0.00555555555555556,423,2,hypothetical protein
R7A2020_21635,R7A2020_21635,0,4410038,4410403,1,22,0.00641025641025641,366,2,cupin domain-containing protein
R7A2020_22285,R7A2020_22285,0,4546205,4546753,1,234,0.00641025641025641,549,3,DUF805 domain-containing protein
R7A2020_22325,R7A2020_22325,0,4554544,4556745,-1,827,0.00641025641025641,2202,12,RNA degradosome polyphosphate kinase
R7A2020_22515,R7A2020_22515,0,4587949,4588137,1,7,0.00617283950617284,189,1,DUF3606 domain-containing protein
R7A2020_22550,R7A2020_22550,0,4593330,4593548,1,15,0.00531914893617021,219,1,hypothetical protein
R7A2020_22590,R7A2020_22590,0,4600931,4601305,-1,55,0.00625,375,2,hypothetical protein
R7A2020_22710,R7A2020_22710,0,4618676,4619182,1,807,0.00694444444444444,507,3,flagellar FlbD family protein
R7A2020_22815,bet,0,4631427,4632443,1,250,0.0069284064665127,1017,6,phage recombination protein Bet
R7A2020_24820,R7A2020_24820,0,5043110,5043718,-1,18,0.00578034682080925,609,3,TetR/AcrR family transcriptional regulator
R7A2020_25055,R7A2020_25055,0,5085403,5085810,-1,15,0.00574712643678161,408,2,ATP F0F1 synthase subunit I
R7A2020_26355,R7A2020_26355,0,5366610,5367848,-1,379,0.00663507109004739,1239,7,sugar ABC transporter substrate-binding protein
R7A2020_27210,R7A2020_27210,0,5549086,5549298,1,101,0.00549450549450549,213,1,pseudogene
R7A2020_27605,R7A2020_27605,0,5641297,5641854,1,100,0.00630252100840336,558,3,HdeD family acid-resistance protein
R7A2020_27685,R7A2020_27685,0,5662128,5662541,-1,260,0.0056657223796034,414,2,hypothetical protein
R7A2020_27955,R7A2020_27955,0,5722224,5723045,-1,383,0.00572246065808298,822,4,helix-turn-helix transcriptional regulator
R7A2020_28105,R7A2020_28105,0,5751197,5751894,1,52,0.00672268907563025,698,4,pseudogene
R7A2020_28145,R7A2020_28145,0,5759566,5759991,-1,91,0.00550964187327824,426,2,phasin family protein
R7A2020_28495,R7A2020_28495,0,5841964,5842935,-1,44,0.0060459492140266,972,5,type II secretion system F family protein
R7A2020_28505,R7A2020_28505,0,5844863,5845048,1,12,0.00628930817610063,186,1,Flp family type IVb pilin
R7A2020_31425,R7A2020_31425,0,6505935,6506621,1,28,0.00683760683760684,687,4,sel1 repeat family protein
R7A2020_31500,R7A2020_31500,0,6522560,6522736,-1,18,0.00657894736842105,177,1,Flp family type IVb pilin
