locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00325,R7A2020_00325,0,66722,67585,-1,114,0.0054421768707483,864,4,prephenate dehydratase
R7A2020_00355,R7A2020_00355,0,74233,75378,1,152,0.00615384615384615,1146,6,ABC transporter permease
R7A2020_00425,R7A2020_00425,0,86399,86854,1,38,0.0051413881748072,456,2,periplasmic heavy metal sensor
R7A2020_00605,pgi,0,129779,131422,-1,572,0.00643776824034335,1644,9,glucose-6-phosphate isomerase
R7A2020_01675,R7A2020_01675,0,368542,368758,1,7,0.00537634408602151,217,1,pseudogene
R7A2020_01880,R7A2020_01880,0,414115,414318,-1,82,0.00574712643678161,204,1,DUF680 domain-containing protein
R7A2020_02020,R7A2020_02020,0,445871,446089,1,21,0.00531914893617021,219,1,hypothetical protein
R7A2020_02370,R7A2020_02370,0,512880,513098,1,49,0.00531914893617021,219,1,DUF3329 domain-containing protein
R7A2020_02400,R7A2020_02400,0,517784,517999,1,3,0.00540540540540541,216,1,hypothetical protein
R7A2020_03080,R7A2020_03080,0,643654,643848,-1,130,0.00598802395209581,195,1,hypothetical protein
R7A2020_03435,R7A2020_03435,0,727377,727556,1,4,0.0065359477124183,180,1,hypothetical protein
R7A2020_03475,R7A2020_03475,0,732693,733313,-1,177,0.00568181818181818,621,3,2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
R7A2020_04975,R7A2020_04975,0,1026293,1026751,-1,39,0.00510204081632653,459,2,Crp/Fnr family transcriptional regulator
R7A2020_05985,rpmE,0,1230702,1230923,-1,3,0.00529100529100529,222,1,50S ribosomal protein L31
R7A2020_06055,R7A2020_06055,0,1245435,1246082,-1,59,0.00543478260869565,648,3,thiamine phosphate synthase
R7A2020_06115,ruvB,0,1253632,1254669,1,126,0.00565610859728507,1038,5,Holliday junction branch migration DNA helicase RuvB
R7A2020_06420,pyk,0,1322920,1324356,1,290,0.00654129190515127,1437,8,pyruvate kinase
R7A2020_06450,R7A2020_06450,0,1327653,1328729,-1,101,0.0054525627044711,1077,5,5-(carboxyamino)imidazole ribonucleotide synthase
R7A2020_06460,R7A2020_06460,0,1329323,1330228,-1,387,0.00648508430609598,906,5,anti-sigma factor
R7A2020_06510,R7A2020_06510,0,1336849,1337052,-1,6,0.00574712643678161,204,1,YdcH family protein
R7A2020_06890,R7A2020_06890,0,1403367,1403570,1,23,0.00574712643678161,204,1,hypothetical protein
R7A2020_07610,R7A2020_07610,0,1549991,1550983,-1,244,0.00591715976331361,993,5,ABC transporter permease
R7A2020_07670,R7A2020_07670,0,1561503,1561706,-1,17,0.00574712643678161,204,1,hypothetical protein
R7A2020_07745,R7A2020_07745,0,1579674,1580603,-1,130,0.00632111251580278,930,5,electron transfer flavoprotein subunit alpha/FixB family protein
R7A2020_07800,R7A2020_07800,0,1588630,1589148,-1,88,0.00677200902934537,519,3,disulfide bond formation protein B
R7A2020_08055,R7A2020_08055,0,1641568,1643056,1,119,0.00631412786108919,1489,8,
R7A2020_08420,R7A2020_08420,0,1713672,1714190,1,26,0.00677200902934537,519,3,YcnI family protein
R7A2020_08505,R7A2020_08505,0,1736581,1736961,-1,51,0.00617283950617284,381,2,hypothetical protein
R7A2020_08635,R7A2020_08635,0,1772299,1773297,-1,168,0.00587544065804935,999,5,ABC transporter permease
R7A2020_08680,R7A2020_08680,0,1784387,1784842,-1,123,0.0051413881748072,456,2,cyclic nucleotide-binding domain-containing protein
R7A2020_08740,R7A2020_08740,0,1799721,1799909,1,17,0.00617283950617284,189,1,hypothetical protein
R7A2020_08775,R7A2020_08775,0,1807585,1807800,-1,6,0.00540540540540541,216,1,hypothetical protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,748,0.00644745325596389,1824,10,RNA-directed DNA polymerase
R7A2020_10585,R7A2020_10585,0,2171529,2171966,-1,383,0.0053475935828877,438,2,hypothetical protein
R7A2020_10595,R7A2020_10595,0,2173283,2174230,-1,94,0.00619578686493185,948,5,cation transporter
R7A2020_10770,R7A2020_10770,0,2212301,2213563,1,92,0.00651769087523277,1263,7,CCA tRNA nucleotidyltransferase
R7A2020_10900,ychF,0,2234592,2235695,-1,146,0.0053248136315229,1104,5,redox-regulated ATPase YchF
R7A2020_10960,pgeF,0,2245595,2246389,-1,385,0.00590841949778434,795,4,peptidoglycan editing factor PgeF
R7A2020_11085,R7A2020_11085,0,2262406,2262753,-1,49,0.00673400673400673,348,2,hypothetical protein
R7A2020_11640,R7A2020_11640,0,2375357,2375545,1,199,0.00617283950617284,189,1,hypothetical protein
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,369,0.00670241286863271,876,5,serine protease
R7A2020_12055,R7A2020_12055,0,2462341,2462868,-1,174,0.00666666666666667,528,3,HdeD family acid-resistance protein
