locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00355,R7A2020_00355,0,74233,75378,1,277,0.00717948717948718,1146,7,ABC transporter permease
R7A2020_01220,R7A2020_01220,0,265014,266036,-1,331,0.00689655172413793,1023,6,glycosyltransferase family 2 protein
R7A2020_01670,R7A2020_01670,0,367630,368343,-1,199,0.00822368421052632,714,5,CDP-diacylglycerol diphosphatase
R7A2020_03000,R7A2020_03000,0,628989,629723,1,625,0.00798722044728434,735,5,TetR/AcrR family transcriptional regulator
R7A2020_03030,rpmH,0,634401,634535,-1,19,0.00862068965517241,135,1,50S ribosomal protein L34
R7A2020_03045,R7A2020_03045,0,636909,637313,1,159,0.00869565217391304,405,3,hypothetical protein
R7A2020_03360,gshB,0,709147,710088,1,91,0.00749063670411985,942,6,glutathione synthase
R7A2020_03970,R7A2020_03970,0,826115,826261,1,29,0.00793650793650794,147,1,hypothetical protein
R7A2020_04645,R7A2020_04645,0,965609,965776,-1,13,0.00694444444444444,168,1,hypothetical protein
R7A2020_04975,R7A2020_04975,0,1026293,1026751,-1,78,0.0076530612244898,459,3,Crp/Fnr family transcriptional regulator
R7A2020_06100,R7A2020_06100,0,1252274,1252543,1,238,0.00869565217391304,270,2,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_06105,R7A2020_06105,0,1252521,1252940,1,42,0.00840336134453781,420,3,type II toxin-antitoxin system VapC family toxin
R7A2020_06220,R7A2020_06220,0,1278288,1280015,1,180,0.00680272108843537,1728,10,hypothetical protein
R7A2020_06320,phaR,0,1302367,1302978,1,97,0.00767754318618042,612,4,polyhydroxyalkanoate synthesis repressor PhaR
R7A2020_06450,R7A2020_06450,0,1327653,1328729,-1,536,0.00763358778625954,1077,7,5-(carboxyamino)imidazole ribonucleotide synthase
R7A2020_06715,R7A2020_06715,0,1371530,1371802,1,29,0.00858369098712446,273,2,DUF4164 domain-containing protein
R7A2020_06900,R7A2020_06900,0,1404159,1404608,-1,145,0.00783289817232376,450,3,response regulator
R7A2020_07190,R7A2020_07190,0,1468235,1468386,-1,34,0.00769230769230769,152,1,pseudogene
R7A2020_07510,R7A2020_07510,0,1531868,1532320,-1,101,0.0077720207253886,453,3,cupin
R7A2020_08500,R7A2020_08500,0,1735877,1736584,-1,283,0.00829187396351575,708,5,hypothetical protein
R7A2020_08630,R7A2020_08630,0,1771121,1772302,-1,237,0.00796019900497512,1182,8,ABC transporter permease
R7A2020_08675,R7A2020_08675,0,1783408,1784262,-1,123,0.00686813186813187,855,5,MBL fold metallo-hydrolase
R7A2020_08745,R7A2020_08745,0,1800004,1802271,1,670,0.00829445308449974,2268,16,penicillin-binding protein
R7A2020_09135,R7A2020_09135,0,1870056,1870766,-1,139,0.00661157024793388,711,4,hypothetical protein
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,36,0.00798403193612774,588,4,hypothetical protein
R7A2020_09345,R7A2020_09345,0,1908827,1909471,-1,77,0.00728597449908925,645,4,TetR/AcrR family transcriptional regulator
R7A2020_09695,R7A2020_09695,0,1987541,1987828,-1,12,0.00813008130081301,288,2,YciI family protein
R7A2020_09880,R7A2020_09880,0,2023433,2024074,1,178,0.00732600732600733,642,4,hypothetical protein
R7A2020_09885,R7A2020_09885,0,2024193,2024504,-1,13,0.0075187969924812,312,2,hypothetical protein
R7A2020_10485,R7A2020_10485,0,2152607,2152951,-1,429,0.00680272108843537,345,2,winged helix-turn-helix transcriptional regulator
R7A2020_10830,R7A2020_10830,0,2223502,2223813,1,55,0.0075187969924812,312,2,hypothetical protein
R7A2020_11405,R7A2020_11405,0,2330257,2330829,1,48,0.00819672131147541,573,4,SIS domain-containing protein
R7A2020_11780,R7A2020_11780,0,2405564,2406202,1,119,0.0073394495412844,639,4,TetR/AcrR family transcriptional regulator
R7A2020_11965,R7A2020_11965,0,2444215,2444661,1,48,0.0078740157480315,447,3,YcgN family cysteine cluster protein
R7A2020_12185,tagF,0,2494533,2495075,-1,21,0.00865800865800866,543,4,type VI secretion system-associated protein TagF
R7A2020_12230,R7A2020_12230,0,2506868,2507317,-1,170,0.00783289817232376,450,3,type VI secretion system tube protein Hcp
R7A2020_12995,R7A2020_12995,0,2652545,2652964,-1,192,0.00840336134453781,420,3,hypothetical protein
R7A2020_13025,R7A2020_13025,0,2656169,2656867,1,83,0.00671140939597315,699,4,YdaU family protein
R7A2020_13265,R7A2020_13265,0,2705187,2706644,-1,182,0.0072522159548751,1458,9,hypothetical protein
R7A2020_13465,R7A2020_13465,0,2744131,2744439,-1,73,0.00757575757575758,309,2,hypothetical protein
R7A2020_14705,R7A2020_14705,0,2985539,2985988,-1,138,0.00783289817232376,450,3,Rrf2 family transcriptional regulator
R7A2020_14895,R7A2020_14895,0,3036537,3036941,1,43,0.00869565217391304,405,3,hypothetical protein
R7A2020_15475,R7A2020_15475,0,3162524,3162829,-1,86,0.00766283524904215,306,2,hypothetical protein
R7A2020_16155,R7A2020_16155,0,3295157,3295666,1,142,0.00691244239631336,510,3,protein tyrosine phosphatase
R7A2020_16690,R7A2020_16690,0,3412391,3412840,1,159,0.00783289817232376,450,3,FixH family protein
R7A2020_16815,R7A2020_16815,0,3438696,3439202,-1,18,0.00694444444444444,507,3,hypothetical protein
R7A2020_17100,R7A2020_17100,0,3498176,3498316,-1,3,0.00833333333333333,141,1,DUF1127 domain-containing protein
R7A2020_17115,R7A2020_17115,0,3500465,3501316,-1,83,0.00827586206896552,852,6,hypothetical protein
R7A2020_18370,clpS,0,3776206,3776535,1,84,0.00711743772241993,330,2,ATP-dependent Clp protease adapter ClpS
R7A2020_19190,R7A2020_19190,0,3954103,3955245,-1,94,0.00720164609053498,1143,7,nitrogen regulation protein NR(II)
R7A2020_19245,R7A2020_19245,0,3964089,3965474,-1,575,0.00763358778625954,1386,9,pyruvate dehydrogenase complex E1 component subunit beta
R7A2020_19400,R7A2020_19400,0,3997208,3997546,1,24,0.00689655172413793,339,2,P-II family nitrogen regulator
R7A2020_19925,R7A2020_19925,0,4089265,4092219,1,939,0.00835654596100279,2955,21,Rne/Rng family ribonuclease
R7A2020_20150,R7A2020_20150,0,4128212,4128523,-1,6,0.0075187969924812,312,2,hypothetical protein
R7A2020_20815,R7A2020_20815,0,4250490,4250831,1,22,0.00687285223367698,342,2,hypothetical protein
R7A2020_20860,R7A2020_20860,0,4257565,4258803,-1,420,0.00758293838862559,1239,8,type II toxin-antitoxin system HipA family toxin
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,416,0.007703081232493,1680,11,RecQ family ATP-dependent DNA helicase
R7A2020_20955,R7A2020_20955,0,4280199,4280948,-1,33,0.00783699059561128,750,5,hypothetical protein
R7A2020_20980,R7A2020_20980,0,4285817,4286116,1,42,0.00784313725490196,300,2,hypothetical protein
R7A2020_21760,R7A2020_21760,0,4444513,4445388,1,163,0.00670241286863271,876,5,metal ABC transporter permease
R7A2020_21765,R7A2020_21765,0,4445415,4446356,1,262,0.00749063670411985,942,6,metal ABC transporter substrate-binding protein
R7A2020_22285,R7A2020_22285,0,4546205,4546753,1,107,0.00854700854700855,549,4,DUF805 domain-containing protein
R7A2020_22315,R7A2020_22315,0,4551371,4552831,1,311,0.00805152979066022,1461,10,hypothetical protein
R7A2020_22325,R7A2020_22325,0,4554544,4556745,-1,982,0.00747863247863248,2202,14,RNA degradosome polyphosphate kinase
R7A2020_23830,R7A2020_23830,0,4824764,4824922,-1,6,0.0072992700729927,159,1,hypothetical protein
R7A2020_24065,R7A2020_24065,0,4877331,4877675,1,28,0.00680272108843537,345,2,DUF5330 domain-containing protein
R7A2020_24725,ctaD,0,5023737,5025389,-1,680,0.0085348506401138,1653,12,cytochrome c oxidase subunit I
