locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00080,rpsO,0,16357,16626,-1,26,0.00434782608695652,270,1,30S ribosomal protein S15
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,500,0.0036101083032491,651,2,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,743,0.00441826215022091,1596,6,transcription termination/antitermination protein NusA
R7A2020_01210,R7A2020_01210,0,263291,264172,-1,33,0.004,882,3,family 16 glycosylhydrolase
R7A2020_01235,R7A2020_01235,0,268032,268331,1,18,0.00392156862745098,300,1,PqqD family protein
R7A2020_01940,R7A2020_01940,0,425222,426622,1,261,0.00419815281276238,1401,5,adenosylhomocysteinase
R7A2020_01965,addA,0,434750,438262,1,744,0.00368262470706394,3513,11,double-strand break repair helicase AddA
R7A2020_03050,R7A2020_03050,0,637401,637703,1,46,0.00387596899224806,303,1,hypothetical protein
R7A2020_03875,R7A2020_03875,0,806295,807593,1,48,0.00452079566003617,1299,5,ATP-binding protein
R7A2020_05800,R7A2020_05800,0,1200738,1201067,-1,4,0.00355871886120996,330,1,nuclear transport factor 2 family protein
R7A2020_06090,R7A2020_06090,0,1251081,1251614,1,16,0.0043956043956044,534,2,DUF1465 family protein
R7A2020_06100,R7A2020_06100,0,1252274,1252543,1,438,0.00434782608695652,270,1,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_06280,R7A2020_06280,0,1292071,1292652,-1,531,0.00404040404040404,582,2,CarD family transcriptional regulator
R7A2020_07205,R7A2020_07205,0,1470390,1471031,-1,176,0.00366300366300366,642,2,hypothetical protein
R7A2020_07800,R7A2020_07800,0,1588630,1589148,-1,63,0.00451467268623025,519,2,disulfide bond formation protein B
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,70,0.00394632991318074,1489,5,
R7A2020_08675,R7A2020_08675,0,1783408,1784262,-1,673,0.00412087912087912,855,3,MBL fold metallo-hydrolase
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,483,0.00451321727917473,1824,7,RNA-directed DNA polymerase
R7A2020_09885,R7A2020_09885,0,2024193,2024504,-1,3,0.0037593984962406,312,1,hypothetical protein
R7A2020_10855,R7A2020_10855,0,2227315,2228172,1,921,0.00410396716826265,858,3,cytochrome c1
R7A2020_11635,R7A2020_11635,0,2374143,2374406,1,137,0.00444444444444444,264,1,hypothetical protein
R7A2020_11780,R7A2020_11780,0,2405564,2406202,1,24,0.0036697247706422,639,2,TetR/AcrR family transcriptional regulator
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,223,0.00402144772117962,876,3,serine protease
R7A2020_12880,R7A2020_12880,0,2633357,2633677,1,4,0.00366300366300366,321,1,helix-turn-helix transcriptional regulator
R7A2020_13565,R7A2020_13565,0,2765591,2765866,1,6,0.00423728813559322,276,1,hypothetical protein
R7A2020_13705,minE,0,2791230,2791502,1,3,0.00429184549356223,273,1,cell division topological specificity factor MinE
R7A2020_14430,R7A2020_14430,0,2930413,2931192,-1,216,0.00452488687782805,780,3,hypothetical protein
R7A2020_14530,R7A2020_14530,0,2948161,2948472,1,9,0.0037593984962406,312,1,Rieske 2Fe-2S domain-containing protein
R7A2020_15090,R7A2020_15090,0,3073091,3073387,-1,30,0.00393700787401575,297,1,type II toxin-antitoxin system RelE/ParE family toxin
R7A2020_15305,R7A2020_15305,0,3122941,3123222,1,7,0.00416666666666667,282,1,hypothetical protein
R7A2020_15920,R7A2020_15920,0,3247156,3248430,1,209,0.00368663594470046,1275,4,NADH-quinone oxidoreductase subunit E
