locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_01020,R7A2020_01020,0,221399,221935,-1,82,0.00655021834061135,537,3,ActR/PrrA/RegA family redox response regulator transcription factor
R7A2020_01210,R7A2020_01210,0,263291,264172,-1,45,0.00666666666666667,882,5,family 16 glycosylhydrolase
R7A2020_01960,addB,0,431619,434753,1,411,0.00637659414853713,3135,17,double-strand break repair protein AddB
R7A2020_02060,rplT,0,451560,451961,1,143,0.00584795321637427,402,2,50S ribosomal protein L20
R7A2020_04705,R7A2020_04705,0,975967,976506,1,138,0.0065359477124183,540,3,AprI/Inh family metalloprotease inhibitor
R7A2020_04770,R7A2020_04770,0,989204,990610,1,70,0.00584795321637427,1407,7,dihydrolipoyl dehydrogenase
R7A2020_04795,rimM,0,993945,994544,1,57,0.00588235294117647,600,3,ribosome maturation factor RimM
R7A2020_04870,sdhD,0,1006919,1007317,1,93,0.00586510263929619,399,2,succinate dehydrogenase, hydrophobic membrane anchor protein
R7A2020_05735,R7A2020_05735,0,1186170,1187540,1,232,0.00686106346483705,1371,8,murein hydrolase activator EnvC
R7A2020_05905,R7A2020_05905,0,1220965,1221369,-1,48,0.00579710144927536,405,2,ribbon-helix-helix protein, CopG family
R7A2020_06090,R7A2020_06090,0,1251081,1251614,1,105,0.00659340659340659,534,3,DUF1465 family protein
R7A2020_06280,R7A2020_06280,0,1292071,1292652,-1,61,0.00606060606060606,582,3,CarD family transcriptional regulator
R7A2020_06515,R7A2020_06515,0,1337291,1337470,1,30,0.0065359477124183,180,1,YdcH family protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,361,0.00709219858156028,1824,11,RNA-directed DNA polymerase
R7A2020_11085,R7A2020_11085,0,2262406,2262753,-1,15,0.00673400673400673,348,2,hypothetical protein
R7A2020_11790,R7A2020_11790,0,2407057,2407641,-1,121,0.00602409638554217,585,3,cephalosporin hydroxylase
R7A2020_12170,R7A2020_12170,0,2491305,2492411,-1,23,0.00636942675159236,1107,6,DUF4150 domain-containing protein
R7A2020_12185,tagF,0,2494533,2495075,-1,12,0.00649350649350649,543,3,type VI secretion system-associated protein TagF
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,241,0.00643651258045641,2010,11,AAA family ATPase
R7A2020_13130,R7A2020_13130,0,2674520,2674885,1,38,0.00641025641025641,366,2,low affinity iron permease family protein
R7A2020_13265,R7A2020_13265,0,2705187,2706644,-1,111,0.0064464141821112,1458,8,hypothetical protein
R7A2020_13520,R7A2020_13520,0,2755899,2756075,1,4,0.00657894736842105,177,1,hypothetical protein
R7A2020_13920,R7A2020_13920,0,2838816,2839190,-1,27,0.00625,375,2,hypothetical protein
R7A2020_14950,R7A2020_14950,0,3046864,3047793,-1,98,0.00632111251580278,930,5,alpha/beta hydrolase
R7A2020_15160,R7A2020_15160,0,3086542,3086937,1,30,0.00591715976331361,396,2,hypothetical protein
R7A2020_15435,R7A2020_15435,0,3152757,3152954,-1,46,0.00588235294117647,198,1,hypothetical protein
R7A2020_16155,R7A2020_16155,0,3295157,3295666,1,21,0.00691244239631336,510,3,protein tyrosine phosphatase
R7A2020_17060,yajC,0,3490319,3490660,1,17,0.00687285223367698,342,2,preprotein translocase subunit YajC
R7A2020_17195,R7A2020_17195,0,3515167,3515352,1,3,0.00628930817610063,186,1,pseudogene
