locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00095,rbfA,0,18924,19379,-1,17,0.0051413881748072,456,2,30S ribosome-binding factor RbfA
R7A2020_00335,R7A2020_00335,0,68544,69191,1,15,0.00543478260869565,648,3,cytochrome c family protein
R7A2020_00425,R7A2020_00425,0,86399,86854,1,2,0.0051413881748072,456,2,periplasmic heavy metal sensor
R7A2020_01885,R7A2020_01885,0,414391,414594,-1,4,0.00574712643678161,204,1,DUF680 domain-containing protein
R7A2020_01950,tsaE,0,429386,430897,1,45,0.00544323483670296,1512,7,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
R7A2020_01960,addB,0,431619,434753,1,61,0.00600150037509377,3135,16,double-strand break repair protein AddB
R7A2020_01985,R7A2020_01985,0,439550,439963,1,10,0.0056657223796034,414,2,type II toxin-antitoxin system VapC family toxin
R7A2020_02055,rpmI,0,451269,451472,1,1,0.00574712643678161,204,1,50S ribosomal protein L35
R7A2020_02155,R7A2020_02155,0,471970,472173,-1,2,0.00574712643678161,204,1,hypothetical protein
R7A2020_03290,R7A2020_03290,0,695922,696518,1,6,0.00589390962671906,597,3,NAD(P)H-dependent oxidoreductase
R7A2020_03500,R7A2020_03500,0,738630,739529,-1,18,0.00522875816993464,900,4,SDR family oxidoreductase
R7A2020_04385,R7A2020_04385,0,918997,919452,-1,5,0.0051413881748072,456,2,winged helix-turn-helix transcriptional regulator
R7A2020_04655,R7A2020_04655,0,967171,967377,1,6,0.00564971751412429,207,1,4-oxalocrotonate tautomerase family protein
R7A2020_05620,R7A2020_05620,0,1162426,1162833,1,3,0.00574712643678161,408,2,F0F1 ATP synthase subunit epsilon
R7A2020_05670,R7A2020_05670,0,1174851,1175522,1,8,0.00524475524475524,672,3,50S ribosomal protein L21
R7A2020_05785,R7A2020_05785,0,1197415,1197990,1,4,0.00610997963340122,576,3,hypothetical protein
R7A2020_05935,R7A2020_05935,0,1224064,1224888,1,16,0.0056980056980057,825,4,YmdB family metallophosphoesterase
R7A2020_05985,rpmE,0,1230702,1230923,-1,3,0.00529100529100529,222,1,50S ribosomal protein L31
R7A2020_06280,R7A2020_06280,0,1292071,1292652,-1,13,0.00606060606060606,582,3,CarD family transcriptional regulator
R7A2020_06510,R7A2020_06510,0,1336849,1337052,-1,1,0.00574712643678161,204,1,YdcH family protein
R7A2020_06590,R7A2020_06590,0,1350053,1350286,-1,1,0.005,234,1,hypothetical protein
R7A2020_06645,R7A2020_06645,0,1357202,1357894,1,14,0.00508474576271186,693,3,DUF1013 domain-containing protein
R7A2020_07380,R7A2020_07380,0,1509424,1509663,-1,1,0.00490196078431373,240,1,sulfurtransferase TusA family protein
R7A2020_07765,R7A2020_07765,0,1583054,1583245,-1,4,0.00609756097560976,192,1,twin transmembrane helix small protein
R7A2020_08365,phnG,0,1702356,1702817,-1,23,0.00508905852417303,462,2,phosphonate C-P lyase system protein PhnG
R7A2020_08520,polA,0,1740114,1743077,-1,60,0.00515873015873016,2964,13,DNA polymerase I
R7A2020_08715,R7A2020_08715,0,1793129,1793794,1,7,0.00529100529100529,666,3,hypothetical protein
R7A2020_08820,R7A2020_08820,0,1816428,1816628,-1,3,0.00584795321637427,201,1,hypothetical protein
R7A2020_09205,R7A2020_09205,0,1883484,1883681,-1,3,0.00588235294117647,198,1,hypothetical protein
R7A2020_11040,R7A2020_11040,0,2259073,2259285,-1,1,0.00549450549450549,213,1,cold-shock protein
R7A2020_12765,R7A2020_12765,0,2617647,2617841,1,32,0.00598802395209581,195,1,hypothetical protein
R7A2020_12950,R7A2020_12950,0,2644238,2644426,-1,1,0.00617283950617284,189,1,type II toxin-antitoxin system HicA family toxin
R7A2020_13805,R7A2020_13805,0,2817662,2818279,1,6,0.00569259962049336,618,3,TetR/AcrR family transcriptional regulator
R7A2020_13810,R7A2020_13810,0,2818284,2818520,1,1,0.00492610837438424,237,1,hypothetical protein
R7A2020_14080,R7A2020_14080,0,2869585,2870034,-1,3,0.00522193211488251,450,2,ester cyclase
R7A2020_14590,R7A2020_14590,0,2962029,2963165,-1,19,0.00516528925619835,1137,5,VWA domain-containing protein
R7A2020_15845,R7A2020_15845,0,3231732,3232118,-1,10,0.00606060606060606,387,2,cobalamin biosynthesis protein
R7A2020_16165,R7A2020_16165,0,3296525,3296908,-1,17,0.00611620795107034,384,2,RidA family protein
R7A2020_17430,R7A2020_17430,0,3568173,3568625,-1,7,0.00518134715025907,453,2,MaoC family dehydratase
R7A2020_17660,R7A2020_17660,0,3621591,3622049,-1,7,0.00510204081632653,459,2,hypothetical protein
R7A2020_18135,R7A2020_18135,0,3729265,3729501,1,9,0.00492610837438424,237,1,Lrp/AsnC family transcriptional regulator
R7A2020_18165,R7A2020_18165,0,3735430,3736197,1,5,0.00611620795107034,768,4,DeoR/GlpR transcriptional regulator
R7A2020_18275,plsY,0,3759333,3759920,-1,18,0.00598802395209581,588,3,glycerol-3-phosphate 1-O-acyltransferase PlsY
R7A2020_18395,R7A2020_18395,0,3781728,3782192,-1,7,0.00505050505050505,465,2,RidA family protein
R7A2020_18585,secG,0,3822021,3822485,1,4,0.00505050505050505,465,2,preprotein translocase subunit SecG
R7A2020_18705,R7A2020_18705,0,3857606,3859042,1,40,0.00490596892886345,1437,6,hypothetical protein
R7A2020_19610,tuf,0,4028169,4029344,-1,32,0.00599400599400599,1176,6,elongation factor Tu
R7A2020_20060,R7A2020_20060,0,4113463,4113666,-1,4,0.00574712643678161,204,1,DUF3126 family protein
R7A2020_20570,R7A2020_20570,0,4200688,4200885,1,7,0.00588235294117647,198,1,hypothetical protein
R7A2020_20655,R7A2020_20655,0,4216318,4216710,-1,8,0.00597014925373134,393,2,SUF system Fe-S cluster assembly protein
R7A2020_20830,R7A2020_20830,0,4253173,4253787,1,26,0.00572519083969466,615,3,hypothetical protein
R7A2020_21865,R7A2020_21865,0,4466374,4466853,-1,3,0.00490196078431373,480,2,DUF3828 domain-containing protein
