locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,50,0.00815217391304348,432,3,transcriptional repressor
R7A2020_00115,rimP,0,24467,25114,-1,186,0.0072463768115942,648,4,ribosome maturation factor RimP
R7A2020_00225,R7A2020_00225,0,45077,46330,1,302,0.0084348641049672,1254,9,FAD-dependent oxidoreductase
R7A2020_01420,R7A2020_01420,0,310924,311310,-1,33,0.00909090909090909,387,3,TIGR02300 family protein
R7A2020_01925,R7A2020_01925,0,423726,424187,1,70,0.00763358778625954,462,3,HPr kinase/phosphorylase
R7A2020_01965,addA,0,434750,438262,1,634,0.00803481754268497,3513,24,double-strand break repair helicase AddA
R7A2020_03030,rpmH,0,634401,634535,-1,18,0.00862068965517241,135,1,50S ribosomal protein L34
R7A2020_03160,R7A2020_03160,0,660869,661696,1,153,0.00851063829787234,828,6,ferredoxin--NADP reductase
R7A2020_04485,R7A2020_04485,0,936131,936928,1,68,0.00735294117647059,798,5,murein transglycosylase
R7A2020_04895,R7A2020_04895,0,1010783,1011256,1,62,0.00742574257425743,474,3,hypothetical protein
R7A2020_06055,R7A2020_06055,0,1245435,1246082,-1,68,0.00905797101449275,648,5,thiamine phosphate synthase
R7A2020_06100,R7A2020_06100,0,1252274,1252543,1,83,0.00869565217391304,270,2,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_08980,R7A2020_08980,0,1842590,1843060,-1,65,0.00748129675810474,471,3,hypothetical protein
R7A2020_09135,R7A2020_09135,0,1870056,1870766,-1,276,0.00826446280991736,711,5,hypothetical protein
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,121,0.00798403193612774,588,4,hypothetical protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,361,0.00709219858156028,1824,11,RNA-directed DNA polymerase
R7A2020_11375,greA,0,2324355,2324828,1,19,0.00742574257425743,474,3,transcription elongation factor GreA
R7A2020_11550,R7A2020_11550,0,2356587,2356979,1,100,0.00895522388059702,393,3,RidA family protein
R7A2020_12075,R7A2020_12075,0,2465421,2466440,1,146,0.00807381776239908,1020,7,YihY/virulence factor BrkB family protein
R7A2020_12175,R7A2020_12175,0,2492408,2493433,-1,80,0.00801832760595647,1026,7,3-oxoacyl-ACP synthase
R7A2020_12240,tssB,0,2508909,2509445,-1,63,0.00873362445414847,537,4,type VI secretion system contractile sheath small subunit
R7A2020_12630,R7A2020_12630,0,2593636,2593950,1,99,0.00743494423791822,315,2,co-chaperone GroES
R7A2020_12640,R7A2020_12640,0,2595782,2595940,1,3,0.0072992700729927,159,1,hypothetical protein
R7A2020_12820,R7A2020_12820,0,2625534,2626124,1,81,0.00795228628230616,591,4,NADPH-dependent F420 reductase
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,14,0.0087719298245614,402,3,type II toxin-antitoxin system HicB family antitoxin
R7A2020_13680,R7A2020_13680,0,2786626,2786775,1,17,0.0078125,150,1,hypothetical protein
R7A2020_13805,R7A2020_13805,0,2817662,2818279,1,143,0.00759013282732448,618,4,TetR/AcrR family transcriptional regulator
R7A2020_13855,R7A2020_13855,0,2826836,2827108,-1,35,0.00858369098712446,273,2,hypothetical protein
R7A2020_14715,R7A2020_14715,0,2987448,2987723,1,18,0.00847457627118644,276,2,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_15610,miaA,0,3182932,3183897,1,174,0.0072992700729927,966,6,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
R7A2020_16155,R7A2020_16155,0,3295157,3295666,1,21,0.00691244239631336,510,3,protein tyrosine phosphatase
R7A2020_17250,R7A2020_17250,0,3523118,3523381,1,6,0.00888888888888889,264,2,hypothetical protein
