locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00165,ybeY,0,33501,34001,-1,9,0.00469483568075117,501,2,rRNA maturation RNase YbeY
R7A2020_01190,R7A2020_01190,0,258794,259873,-1,7,0.00435729847494553,1080,4,glycosyltransferase family 4 protein
R7A2020_01260,R7A2020_01260,0,273619,273894,-1,3,0.00423728813559322,276,1,exopolysaccharide production repressor exox
R7A2020_03465,R7A2020_03465,0,731645,732202,-1,3,0.00420168067226891,558,2,hypothetical protein
R7A2020_05525,R7A2020_05525,0,1138872,1139144,1,4,0.00429184549356223,273,1,aspartate-semialdehyde dehydrogenase
R7A2020_06530,R7A2020_06530,0,1339918,1340919,-1,9,0.00469483568075117,1002,4,DUF4034 domain-containing protein
R7A2020_07380,R7A2020_07380,0,1509424,1509663,-1,1,0.00490196078431373,240,1,sulfurtransferase TusA family protein
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,11,0.00473559589581689,1489,6,
R7A2020_08935,R7A2020_08935,0,1835856,1836113,-1,2,0.00452488687782805,258,1,DUF1150 family protein
R7A2020_09340,R7A2020_09340,0,1908389,1908637,-1,3,0.00469483568075117,249,1,DUF680 domain-containing protein
R7A2020_10500,R7A2020_10500,0,2154894,2155418,-1,3,0.00447427293064877,525,2,N-acetyltransferase
R7A2020_10900,ychF,0,2234592,2235695,-1,14,0.00425985090521832,1104,4,redox-regulated ATPase YchF
R7A2020_12320,R7A2020_12320,0,2527735,2528010,1,18,0.00423728813559322,276,1,hypothetical protein
R7A2020_13810,R7A2020_13810,0,2818284,2818520,1,1,0.00492610837438424,237,1,hypothetical protein
R7A2020_14465,R7A2020_14465,0,2936055,2936312,-1,4,0.00452488687782805,258,1,hypothetical protein
R7A2020_15305,R7A2020_15305,0,3122941,3123222,1,1,0.00416666666666667,282,1,hypothetical protein
R7A2020_17725,R7A2020_17725,0,3638226,3638513,1,1,0.0040650406504065,288,1,succinate dehydrogenase assembly factor 2
R7A2020_18135,R7A2020_18135,0,3729265,3729501,1,9,0.00492610837438424,237,1,Lrp/AsnC family transcriptional regulator
R7A2020_18375,clpA,0,3776542,3779010,1,40,0.00476190476190476,2469,10,ATP-dependent Clp protease ATP-binding subunit ClpA
R7A2020_18705,R7A2020_18705,0,3857606,3859042,1,40,0.00490596892886345,1437,6,hypothetical protein
R7A2020_18935,gor,0,3900377,3901768,1,23,0.00422297297297297,1392,5,glutathione-disulfide reductase
R7A2020_19165,hfq,0,3947522,3947767,-1,1,0.00476190476190476,246,1,RNA chaperone Hfq
R7A2020_19720,R7A2020_19720,0,4053401,4053658,-1,2,0.00452488687782805,258,1,GlsB/YeaQ/YmgE family stress response membrane protein
R7A2020_19920,R7A2020_19920,0,4087351,4088613,-1,12,0.00465549348230913,1263,5,N-acetylmuramoyl-L-alanine amidase
R7A2020_20910,R7A2020_20910,0,4269828,4270340,-1,7,0.0045766590389016,513,2,hypothetical protein
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,5,0.00431654676258993,816,3,hypothetical protein
R7A2020_21070,R7A2020_21070,0,4301572,4301844,-1,6,0.00429184549356223,273,1,HU family DNA-binding protein
R7A2020_21400,R7A2020_21400,0,4364996,4366249,-1,23,0.00468603561387067,1254,5,murein L,D-transpeptidase
R7A2020_21785,R7A2020_21785,0,4448735,4449271,-1,4,0.00436681222707424,537,2,damage-inducible protein DinB
R7A2020_21865,R7A2020_21865,0,4466374,4466853,-1,3,0.00490196078431373,480,2,DUF3828 domain-containing protein
R7A2020_22790,R7A2020_22790,0,4629440,4629973,1,9,0.0043956043956044,534,2,hypothetical protein
R7A2020_23725,R7A2020_23725,0,4803490,4804020,-1,3,0.00442477876106195,531,2,winged helix-turn-helix transcriptional regulator
R7A2020_24060,R7A2020_24060,0,4875049,4876797,-1,28,0.00403225806451613,1749,6,PAS domain-containing sensor histidine kinase
R7A2020_24600,R7A2020_24600,0,5001833,5002342,-1,4,0.00460829493087558,510,2,DUF721 domain-containing protein
R7A2020_27530,R7A2020_27530,0,5623969,5624229,1,2,0.0045045045045045,261,1,DUF768 domain-containing protein
R7A2020_27575,R7A2020_27575,0,5635362,5635649,1,1,0.0040650406504065,288,1,hypothetical protein
R7A2020_27900,R7A2020_27900,0,5708696,5709271,-1,4,0.00407331975560081,576,2,DUF1349 domain-containing protein
R7A2020_28635,R7A2020_28635,0,5876478,5876723,1,4,0.00476190476190476,246,1,hypothetical protein
R7A2020_30900,R7A2020_30900,0,6379756,6380004,1,1,0.00469483568075117,249,1,transposase
