locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_01560,R7A2020_01560,0,343546,343695,-1,48,0.0078125,150,1,DUF3096 domain-containing protein
R7A2020_02060,rplT,0,451560,451961,1,221,0.0087719298245614,402,3,50S ribosomal protein L20
R7A2020_03030,rpmH,0,634401,634535,-1,4,0.00862068965517241,135,1,50S ribosomal protein L34
R7A2020_03465,R7A2020_03465,0,731645,732202,-1,307,0.00840336134453781,558,4,hypothetical protein
R7A2020_03970,R7A2020_03970,0,826115,826261,1,4,0.00793650793650794,147,1,hypothetical protein
R7A2020_04385,R7A2020_04385,0,918997,919452,-1,158,0.0077120822622108,456,3,winged helix-turn-helix transcriptional regulator
R7A2020_04495,R7A2020_04495,0,937852,938319,-1,74,0.0075187969924812,468,3,hypothetical protein
R7A2020_04640,R7A2020_04640,0,964763,965341,1,163,0.00809716599190283,579,4,DsbE family thiol:disulfide interchange protein
R7A2020_04895,R7A2020_04895,0,1010783,1011256,1,51,0.00742574257425743,474,3,hypothetical protein
R7A2020_05060,R7A2020_05060,0,1040277,1040585,-1,40,0.00757575757575758,309,2,NIPSNAP family protein
R7A2020_06225,R7A2020_06225,0,1280049,1280339,-1,19,0.00806451612903226,291,2,post-segregation antitoxin CcdA
R7A2020_06320,phaR,0,1302367,1302978,1,83,0.00767754318618042,612,4,polyhydroxyalkanoate synthesis repressor PhaR
R7A2020_06530,R7A2020_06530,0,1339918,1340919,-1,229,0.00821596244131455,1002,7,DUF4034 domain-containing protein
R7A2020_06640,R7A2020_06640,0,1356681,1356821,1,70,0.00833333333333333,141,1,DUF1127 domain-containing protein
R7A2020_07190,R7A2020_07190,0,1468235,1468386,-1,103,0.00769230769230769,152,1,pseudogene
R7A2020_07235,R7A2020_07235,0,1476011,1476409,-1,135,0.00879765395894428,399,3,GFA family protein
R7A2020_07800,R7A2020_07800,0,1588630,1589148,-1,203,0.0090293453724605,519,4,disulfide bond formation protein B
R7A2020_07895,grxC,0,1607449,1607718,1,124,0.00869565217391304,270,2,glutaredoxin 3
R7A2020_08520,polA,0,1740114,1743077,-1,746,0.00674603174603175,2964,17,DNA polymerase I
R7A2020_08745,R7A2020_08745,0,1800004,1802271,1,855,0.00777604976671851,2268,15,penicillin-binding protein
R7A2020_09135,R7A2020_09135,0,1870056,1870766,-1,86,0.00826446280991736,711,5,hypothetical protein
R7A2020_09275,R7A2020_09275,0,1897179,1898021,-1,88,0.00697350069735007,843,5,tetratricopeptide repeat protein
R7A2020_10315,R7A2020_10315,0,2118189,2118707,1,219,0.00677200902934537,519,3,helix-turn-helix transcriptional regulator
R7A2020_10470,R7A2020_10470,0,2149759,2150367,1,550,0.00770712909441233,609,4,DUF1134 domain-containing protein
R7A2020_10485,R7A2020_10485,0,2152607,2152951,-1,102,0.00680272108843537,345,2,winged helix-turn-helix transcriptional regulator
R7A2020_10770,R7A2020_10770,0,2212301,2213563,1,648,0.00837988826815642,1263,9,CCA tRNA nucleotidyltransferase
R7A2020_10915,R7A2020_10915,0,2237500,2238411,-1,245,0.0077319587628866,912,6,hypothetical protein
R7A2020_11085,R7A2020_11085,0,2262406,2262753,-1,28,0.00673400673400673,348,2,hypothetical protein
R7A2020_11400,rfaE1,0,2328759,2330249,1,902,0.00788643533123028,1491,10,D-glycero-beta-D-manno-heptose-7-phosphate kinase
R7A2020_11405,R7A2020_11405,0,2330257,2330829,1,344,0.00819672131147541,573,4,SIS domain-containing protein
R7A2020_11550,R7A2020_11550,0,2356587,2356979,1,173,0.00895522388059702,393,3,RidA family protein
R7A2020_11635,R7A2020_11635,0,2374143,2374406,1,15,0.00888888888888889,264,2,hypothetical protein
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,237,0.00804289544235925,876,6,serine protease
R7A2020_12020,R7A2020_12020,0,2450942,2451256,1,21,0.00743494423791822,315,2,DUF982 domain-containing protein
R7A2020_12065,R7A2020_12065,0,2464349,2464648,-1,41,0.00784313725490196,300,2,DUF1236 domain-containing protein
R7A2020_12075,R7A2020_12075,0,2465421,2466440,1,255,0.00807381776239908,1020,7,YihY/virulence factor BrkB family protein
R7A2020_12085,R7A2020_12085,0,2467742,2468176,-1,23,0.00808625336927224,435,3,hypothetical protein
R7A2020_12185,tagF,0,2494533,2495075,-1,233,0.00865800865800866,543,4,type VI secretion system-associated protein TagF
