locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00355,R7A2020_00355,0,74233,75378,1,277,0.00717948717948718,1146,7,ABC transporter permease
R7A2020_01430,R7A2020_01430,0,312955,313605,1,30,0.00902527075812274,651,5,(d)CMP kinase
R7A2020_01565,R7A2020_01565,0,343813,344580,-1,102,0.00917431192660551,768,6,hypothetical protein
R7A2020_01670,R7A2020_01670,0,367630,368343,-1,199,0.00822368421052632,714,5,CDP-diacylglycerol diphosphatase
R7A2020_02480,R7A2020_02480,0,534149,534403,-1,7,0.00917431192660551,255,2,acyl carrier protein
R7A2020_03000,R7A2020_03000,0,628989,629723,1,625,0.00798722044728434,735,5,TetR/AcrR family transcriptional regulator
R7A2020_03030,rpmH,0,634401,634535,-1,19,0.00862068965517241,135,1,50S ribosomal protein L34
R7A2020_03045,R7A2020_03045,0,636909,637313,1,159,0.00869565217391304,405,3,hypothetical protein
R7A2020_03360,gshB,0,709147,710088,1,91,0.00749063670411985,942,6,glutathione synthase
R7A2020_03970,R7A2020_03970,0,826115,826261,1,29,0.00793650793650794,147,1,hypothetical protein
R7A2020_04645,R7A2020_04645,0,965609,965776,-1,13,0.00694444444444444,168,1,hypothetical protein
R7A2020_04975,R7A2020_04975,0,1026293,1026751,-1,78,0.0076530612244898,459,3,Crp/Fnr family transcriptional regulator
R7A2020_06100,R7A2020_06100,0,1252274,1252543,1,238,0.00869565217391304,270,2,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_06105,R7A2020_06105,0,1252521,1252940,1,42,0.00840336134453781,420,3,type II toxin-antitoxin system VapC family toxin
R7A2020_06320,phaR,0,1302367,1302978,1,97,0.00767754318618042,612,4,polyhydroxyalkanoate synthesis repressor PhaR
R7A2020_06450,R7A2020_06450,0,1327653,1328729,-1,536,0.00763358778625954,1077,7,5-(carboxyamino)imidazole ribonucleotide synthase
R7A2020_06715,R7A2020_06715,0,1371530,1371802,1,29,0.00858369098712446,273,2,DUF4164 domain-containing protein
R7A2020_06900,R7A2020_06900,0,1404159,1404608,-1,145,0.00783289817232376,450,3,response regulator
R7A2020_07190,R7A2020_07190,0,1468235,1468386,-1,34,0.00769230769230769,152,1,pseudogene
R7A2020_07510,R7A2020_07510,0,1531868,1532320,-1,101,0.0077720207253886,453,3,cupin
R7A2020_08420,R7A2020_08420,0,1713672,1714190,1,394,0.0090293453724605,519,4,YcnI family protein
R7A2020_08500,R7A2020_08500,0,1735877,1736584,-1,283,0.00829187396351575,708,5,hypothetical protein
R7A2020_08630,R7A2020_08630,0,1771121,1772302,-1,237,0.00796019900497512,1182,8,ABC transporter permease
