locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,85,0.00541516245487365,651,3,RNA-binding protein
R7A2020_00405,R7A2020_00405,0,84419,84607,1,209,0.00617283950617284,189,1,YodC family protein
R7A2020_01565,R7A2020_01565,0,343813,344580,-1,98,0.00611620795107034,768,4,hypothetical protein
R7A2020_01670,R7A2020_01670,0,367630,368343,-1,46,0.00657894736842105,714,4,CDP-diacylglycerol diphosphatase
R7A2020_01950,tsaE,0,429386,430897,1,542,0.00544323483670296,1512,7,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
R7A2020_02020,R7A2020_02020,0,445871,446089,1,72,0.00531914893617021,219,1,hypothetical protein
R7A2020_02245,hisH,0,487523,488173,-1,50,0.0072202166064982,651,4,imidazole glycerol phosphate synthase subunit HisH
R7A2020_02370,R7A2020_02370,0,512880,513098,1,289,0.00531914893617021,219,1,DUF3329 domain-containing protein
R7A2020_02400,R7A2020_02400,0,517784,517999,1,36,0.00540540540540541,216,1,hypothetical protein
R7A2020_02570,R7A2020_02570,0,546283,546468,-1,3,0.00628930817610063,186,1,hypothetical protein
R7A2020_02850,truA,0,602637,603383,1,112,0.00628930817610063,747,4,tRNA pseudouridine(38-40) synthase TruA
R7A2020_03100,R7A2020_03100,0,645692,646579,1,91,0.00661375661375661,888,5,glycosyltransferase family 2 protein
R7A2020_03295,pyrF,0,696530,697243,1,40,0.00657894736842105,714,4,orotidine-5'-phosphate decarboxylase
R7A2020_03435,R7A2020_03435,0,727377,727556,1,4,0.0065359477124183,180,1,hypothetical protein
R7A2020_03440,R7A2020_03440,0,727651,727827,1,6,0.00657894736842105,177,1,hypothetical protein
R7A2020_03535,R7A2020_03535,0,744048,744236,1,3,0.00617283950617284,189,1,hypothetical protein
R7A2020_03815,R7A2020_03815,0,795444,795812,1,22,0.00634920634920635,369,2,septal ring lytic transglycosylase RlpA family protein
R7A2020_04460,R7A2020_04460,0,930624,930950,-1,74,0.00716845878136201,327,2,chorismate mutase
R7A2020_04610,R7A2020_04610,0,958238,959044,-1,100,0.00727802037845706,807,5,DUF1223 domain-containing protein
R7A2020_04775,R7A2020_04775,0,990728,990886,-1,17,0.0072992700729927,159,1,pseudogene
