locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00115,rimP,0,24467,25114,-1,207,0.00543478260869565,648,3,ribosome maturation factor RimP
R7A2020_00425,R7A2020_00425,0,86399,86854,1,102,0.0051413881748072,456,2,periplasmic heavy metal sensor
R7A2020_01950,tsaE,0,429386,430897,1,164,0.00544323483670296,1512,7,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
R7A2020_02020,R7A2020_02020,0,445871,446089,1,6,0.00531914893617021,219,1,hypothetical protein
R7A2020_02060,rplT,0,451560,451961,1,113,0.00584795321637427,402,2,50S ribosomal protein L20
R7A2020_02570,R7A2020_02570,0,546283,546468,-1,7,0.00628930817610063,186,1,hypothetical protein
R7A2020_03080,R7A2020_03080,0,643654,643848,-1,32,0.00598802395209581,195,1,hypothetical protein
R7A2020_03465,R7A2020_03465,0,731645,732202,-1,66,0.00630252100840336,558,3,hypothetical protein
R7A2020_03875,R7A2020_03875,0,806295,807593,1,210,0.00632911392405063,1299,7,ATP-binding protein
R7A2020_03885,lepA,0,808294,810099,-1,186,0.005859375,1806,9,elongation factor 4
R7A2020_04485,R7A2020_04485,0,936131,936928,1,249,0.00588235294117647,798,4,murein transglycosylase
R7A2020_06055,R7A2020_06055,0,1245435,1246082,-1,38,0.00543478260869565,648,3,thiamine phosphate synthase
R7A2020_06115,ruvB,0,1253632,1254669,1,115,0.00565610859728507,1038,5,Holliday junction branch migration DNA helicase RuvB
R7A2020_06280,R7A2020_06280,0,1292071,1292652,-1,224,0.00606060606060606,582,3,CarD family transcriptional regulator
R7A2020_07485,R7A2020_07485,0,1528084,1528764,-1,74,0.00518134715025907,681,3,queuosine precursor transporter
R7A2020_07610,R7A2020_07610,0,1549991,1550983,-1,63,0.00591715976331361,993,5,ABC transporter permease
R7A2020_08680,R7A2020_08680,0,1784387,1784842,-1,8,0.0051413881748072,456,2,cyclic nucleotide-binding domain-containing protein
R7A2020_08740,R7A2020_08740,0,1799721,1799909,1,64,0.00617283950617284,189,1,hypothetical protein
R7A2020_08825,grpE,0,1816867,1817499,1,30,0.00556586270871985,633,3,nucleotide exchange factor GrpE
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,49,0.00598802395209581,588,3,hypothetical protein
R7A2020_09285,R7A2020_09285,0,1898608,1898994,-1,18,0.00606060606060606,387,2,SET domain-containing protein-lysine N-methyltransferase
R7A2020_10305,R7A2020_10305,0,2116726,2116920,1,6,0.00598802395209581,195,1,hypothetical protein
R7A2020_11080,R7A2020_11080,0,2261995,2262201,-1,23,0.00564971751412429,207,1,cold-shock protein
R7A2020_11120,R7A2020_11120,0,2267331,2267717,-1,117,0.00606060606060606,387,2,nuclear transport factor 2 family protein
R7A2020_11405,R7A2020_11405,0,2330257,2330829,1,60,0.00614754098360656,573,3,SIS domain-containing protein
R7A2020_11780,R7A2020_11780,0,2405564,2406202,1,42,0.0055045871559633,639,3,TetR/AcrR family transcriptional regulator
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,526,0.00585137507314219,2010,10,AAA family ATPase
R7A2020_12440,R7A2020_12440,0,2554585,2555289,1,42,0.005,705,3,hypothetical protein
R7A2020_12615,R7A2020_12615,0,2592647,2592871,1,21,0.00520833333333333,225,1,hypothetical protein
R7A2020_12820,R7A2020_12820,0,2625534,2626124,1,136,0.00596421471172962,591,3,NADPH-dependent F420 reductase
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,7,0.00584795321637427,402,2,type II toxin-antitoxin system HicB family antitoxin
R7A2020_14095,R7A2020_14095,0,2872736,2872933,-1,6,0.00588235294117647,198,1,hypothetical protein
R7A2020_14385,R7A2020_14385,0,2921947,2922153,-1,56,0.00564971751412429,207,1,hypothetical protein
R7A2020_14985,R7A2020_14985,0,3054908,3055324,1,37,0.00561797752808989,417,2,GFA family protein
R7A2020_15415,R7A2020_15415,0,3149897,3150082,-1,13,0.00628930817610063,186,1,hypothetical protein
R7A2020_15950,R7A2020_15950,0,3254334,3254954,1,312,0.00568181818181818,621,3,NADH-quinone oxidoreductase subunit J
R7A2020_17945,dksA,0,3690801,3691217,1,18,0.00561797752808989,417,2,RNA polymerase-binding protein DksA
R7A2020_18170,glpD,0,3736325,3737851,1,167,0.00538876058506543,1527,7,glycerol-3-phosphate dehydrogenase
R7A2020_18280,R7A2020_18280,0,3759977,3761263,-1,141,0.00547945205479452,1287,6,dihydroorotase
R7A2020_18285,R7A2020_18285,0,3761260,3762240,-1,88,0.00599520383693046,981,5,aspartate carbamoyltransferase catalytic subunit
R7A2020_18990,R7A2020_18990,0,3913364,3914170,1,68,0.00582241630276565,807,4,phosphatidylcholine/phosphatidylserine synthase
R7A2020_19445,crcB,0,4006463,4006837,-1,36,0.00625,375,2,fluoride efflux transporter CrcB
R7A2020_20025,R7A2020_20025,0,4108484,4109116,1,372,0.00556586270871985,633,3,PAS domain-containing protein
R7A2020_20060,R7A2020_20060,0,4113463,4113666,-1,4,0.00574712643678161,204,1,DUF3126 family protein
R7A2020_20225,R7A2020_20225,0,4143653,4144765,1,321,0.00527983104540655,1113,5,acyltransferase
R7A2020_20575,R7A2020_20575,0,4200981,4201169,-1,6,0.00617283950617284,189,1,DUF3008 family protein
R7A2020_20820,R7A2020_20820,0,4250979,4251182,-1,51,0.00574712643678161,204,1,hypothetical protein
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,66,0.00575539568345324,816,4,hypothetical protein
R7A2020_20935,R7A2020_20935,0,4276523,4277812,1,232,0.00546946216955333,1290,6,RDD family protein
R7A2020_21775,R7A2020_21775,0,4446890,4447357,-1,9,0.0050125313283208,468,2,Lrp/AsnC family transcriptional regulator
R7A2020_22515,R7A2020_22515,0,4587949,4588137,1,11,0.00617283950617284,189,1,DUF3606 domain-containing protein
R7A2020_22585,R7A2020_22585,0,4600692,4600892,1,297,0.00584795321637427,201,1,hypothetical protein
R7A2020_22590,R7A2020_22590,0,4600931,4601305,-1,50,0.00625,375,2,hypothetical protein
R7A2020_22705,R7A2020_22705,0,4618008,4618634,-1,86,0.00561797752808989,627,3,hypothetical protein
R7A2020_22780,R7A2020_22780,0,4628275,4628460,-1,59,0.00628930817610063,186,1,helix-turn-helix transcriptional regulator
R7A2020_23005,R7A2020_23005,0,4664606,4665058,-1,86,0.00518134715025907,453,2,MucR family transcriptional regulator
R7A2020_23640,R7A2020_23640,0,4784678,4785256,-1,21,0.00607287449392713,579,3,orotate phosphoribosyltransferase
R7A2020_23900,R7A2020_23900,0,4843832,4845823,-1,264,0.00590318772136954,1992,10,heme lyase CcmF/NrfE family subunit
R7A2020_26865,R7A2020_26865,0,5478898,5479110,-1,6,0.00549450549450549,213,1,hypothetical protein
R7A2020_27405,R7A2020_27405,0,5587127,5587567,-1,21,0.00533333333333333,441,2,Lrp/AsnC family transcriptional regulator
R7A2020_27585,R7A2020_27585,0,5636131,5636526,1,10,0.00591715976331361,396,2,cupin domain-containing protein
R7A2020_27900,R7A2020_27900,0,5708696,5709271,-1,71,0.00610997963340122,576,3,DUF1349 domain-containing protein
R7A2020_28175,R7A2020_28175,0,5764268,5764666,1,7,0.00586510263929619,399,2,cytochrome c
R7A2020_28475,R7A2020_28475,0,5839004,5839840,1,88,0.00561009817671809,837,4,sterol desaturase family protein
