locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00350,R7A2020_00350,0,73139,74233,1,414,0.00536480686695279,1095,5,microcin C ABC transporter permease YejB
R7A2020_01005,R7A2020_01005,0,219134,219307,-1,23,0.00671140939597315,174,1,hypothetical protein
R7A2020_01430,R7A2020_01430,0,312955,313605,1,602,0.0072202166064982,651,4,(d)CMP kinase
R7A2020_01885,R7A2020_01885,0,414391,414594,-1,6,0.00574712643678161,204,1,DUF680 domain-containing protein
R7A2020_02025,R7A2020_02025,0,446090,446848,-1,472,0.00618238021638331,759,4,M48 family metallopeptidase
R7A2020_03535,R7A2020_03535,0,744048,744236,1,214,0.00617283950617284,189,1,hypothetical protein
R7A2020_03570,R7A2020_03570,0,748863,749060,1,850,0.00588235294117647,198,1,hypothetical protein
R7A2020_03765,R7A2020_03765,0,784752,785108,-1,8,0.00655737704918033,357,2,pseudogene
R7A2020_04460,R7A2020_04460,0,930624,930950,-1,17,0.00716845878136201,327,2,chorismate mutase
R7A2020_04635,ccmD,0,964593,964766,1,154,0.00671140939597315,174,1,heme exporter protein CcmD
R7A2020_05905,R7A2020_05905,0,1220965,1221369,-1,19,0.00579710144927536,405,2,ribbon-helix-helix protein, CopG family
R7A2020_06110,ruvA,0,1252968,1253588,1,307,0.00568181818181818,621,3,Holliday junction branch migration protein RuvA
R7A2020_06515,R7A2020_06515,0,1337291,1337470,1,269,0.0065359477124183,180,1,YdcH family protein
R7A2020_06530,R7A2020_06530,0,1339918,1340919,-1,81,0.00704225352112676,1002,6,DUF4034 domain-containing protein
R7A2020_06575,R7A2020_06575,0,1348567,1348749,1,43,0.00641025641025641,183,1,50S ribosomal protein L32
R7A2020_06645,R7A2020_06645,0,1357202,1357894,1,372,0.00677966101694915,693,4,DUF1013 domain-containing protein
R7A2020_06760,R7A2020_06760,0,1377423,1377626,-1,98,0.00574712643678161,204,1,hypothetical protein
R7A2020_06810,pstC,0,1388703,1389686,1,181,0.00597371565113501,984,5,phosphate ABC transporter permease subunit PstC
R7A2020_07745,R7A2020_07745,0,1579674,1580603,-1,1234,0.00632111251580278,930,5,electron transfer flavoprotein subunit alpha/FixB family protein
R7A2020_08300,R7A2020_08300,0,1690559,1691410,1,41,0.00689655172413793,852,5,sugar phosphate isomerase/epimerase
R7A2020_08505,R7A2020_08505,0,1736581,1736961,-1,8,0.00617283950617284,381,2,hypothetical protein
R7A2020_08520,polA,0,1740114,1743077,-1,754,0.00714285714285714,2964,18,DNA polymerase I
R7A2020_08675,R7A2020_08675,0,1783408,1784262,-1,62,0.00549450549450549,855,4,MBL fold metallo-hydrolase
R7A2020_08740,R7A2020_08740,0,1799721,1799909,1,26,0.00617283950617284,189,1,hypothetical protein
R7A2020_08775,R7A2020_08775,0,1807585,1807800,-1,9,0.00540540540540541,216,1,hypothetical protein
R7A2020_08820,R7A2020_08820,0,1816428,1816628,-1,173,0.00584795321637427,201,1,hypothetical protein
R7A2020_09150,R7A2020_09150,0,1873017,1873604,-1,32,0.00598802395209581,588,3,hypothetical protein
R7A2020_09165,R7A2020_09165,0,1875069,1876010,-1,225,0.00624219725343321,942,5,hypothetical protein
R7A2020_09190,R7A2020_09190,0,1881151,1881330,1,3,0.0065359477124183,180,1,hypothetical protein
R7A2020_09345,R7A2020_09345,0,1908827,1909471,-1,86,0.00728597449908925,645,4,TetR/AcrR family transcriptional regulator
R7A2020_09670,R7A2020_09670,0,1982680,1983057,-1,547,0.00619195046439629,378,2,hypothetical protein
R7A2020_10185,R7A2020_10185,0,2083786,2085399,1,217,0.00655498907501821,1614,9,hypothetical protein
R7A2020_10385,R7A2020_10385,0,2136007,2136171,-1,261,0.00709219858156028,165,1,hypothetical protein
R7A2020_10390,R7A2020_10390,0,2136346,2136537,-1,238,0.00609756097560976,192,1,hypothetical protein
R7A2020_11400,rfaE1,0,2328759,2330249,1,1494,0.00709779179810726,1491,9,D-glycero-beta-D-manno-heptose-7-phosphate kinase
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,518,0.00670241286863271,876,5,serine protease
R7A2020_12180,R7A2020_12180,0,2493430,2494533,-1,485,0.00638977635782748,1104,6,DUF2169 domain-containing protein
R7A2020_12240,tssB,0,2508909,2509445,-1,407,0.00655021834061135,537,3,type VI secretion system contractile sheath small subunit
R7A2020_12370,R7A2020_12370,0,2538354,2538746,1,33,0.00597014925373134,393,2,response regulator
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,336,0.00643651258045641,2010,11,AAA family ATPase
R7A2020_12550,R7A2020_12550,0,2580650,2581042,1,396,0.00597014925373134,393,2,VOC family protein
R7A2020_12825,R7A2020_12825,0,2626202,2626615,1,269,0.0056657223796034,414,2,SnoaL-like domain-containing protein
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,14,0.00584795321637427,402,2,type II toxin-antitoxin system HicB family antitoxin
R7A2020_13125,R7A2020_13125,0,2674168,2674383,-1,17,0.00540540540540541,216,1,hypothetical protein
R7A2020_13265,R7A2020_13265,0,2705187,2706644,-1,87,0.0056406124093473,1458,7,hypothetical protein
R7A2020_14045,R7A2020_14045,0,2864427,2864645,-1,17,0.00531914893617021,219,1,hypothetical protein
R7A2020_14445,R7A2020_14445,0,2933714,2933878,1,6,0.00709219858156028,165,1,DUF3309 family protein
R7A2020_15045,metF,0,3062962,3063879,1,249,0.00639386189258312,918,5,methylenetetrahydrofolate reductase [NAD(P)H]
R7A2020_15415,R7A2020_15415,0,3149897,3150082,-1,15,0.00628930817610063,186,1,hypothetical protein
R7A2020_15435,R7A2020_15435,0,3152757,3152954,-1,7,0.00588235294117647,198,1,hypothetical protein
R7A2020_15520,ssrA,0,3169262,3169622,-1,102,0.00651465798045603,361,2,
R7A2020_15845,R7A2020_15845,0,3231732,3232118,-1,243,0.00606060606060606,387,2,cobalamin biosynthesis protein
R7A2020_16460,bmt,0,3360157,3361179,-1,427,0.00574712643678161,1023,5,betaine--homocysteine S-methyltransferase
R7A2020_16815,R7A2020_16815,0,3438696,3439202,-1,23,0.00694444444444444,507,3,hypothetical protein
R7A2020_17110,R7A2020_17110,0,3499667,3500251,1,35,0.00602409638554217,585,3,GDYXXLXY domain-containing protein
R7A2020_17115,R7A2020_17115,0,3500465,3501316,-1,47,0.00689655172413793,852,5,hypothetical protein
R7A2020_17145,R7A2020_17145,0,3506125,3506505,1,6,0.00617283950617284,381,2,cytochrome c family protein
R7A2020_17195,R7A2020_17195,0,3515167,3515352,1,4,0.00628930817610063,186,1,pseudogene
R7A2020_17320,R7A2020_17320,0,3547090,3547257,1,7,0.00694444444444444,168,1,hypothetical protein
R7A2020_18275,plsY,0,3759333,3759920,-1,620,0.00598802395209581,588,3,glycerol-3-phosphate 1-O-acyltransferase PlsY
R7A2020_18370,clpS,0,3776206,3776535,1,15,0.00711743772241993,330,2,ATP-dependent Clp protease adapter ClpS
R7A2020_18400,R7A2020_18400,0,3782331,3783161,1,407,0.00707213578500707,831,5,cell envelope integrity EipB family protein
R7A2020_18655,R7A2020_18655,0,3837772,3838137,-1,347,0.00641025641025641,366,2,SnoaL-like domain-containing protein
R7A2020_18970,hspQ,0,3910025,3910348,-1,135,0.0072463768115942,324,2,heat shock protein HspQ
R7A2020_19245,R7A2020_19245,0,3964089,3965474,-1,691,0.00678541136556404,1386,8,pyruvate dehydrogenase complex E1 component subunit beta
R7A2020_19250,pdhA,0,3965490,3966527,-1,424,0.00678733031674208,1038,6,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
R7A2020_19420,R7A2020_19420,0,4001353,4001544,1,13,0.00609756097560976,192,1,DUF2735 domain-containing protein
R7A2020_19490,rpsM,0,4015643,4016011,-1,19,0.00634920634920635,369,2,30S ribosomal protein S13
R7A2020_19980,R7A2020_19980,0,4101095,4101493,-1,73,0.00586510263929619,399,2,NADH:ubiquinone oxidoreductase subunit NDUFA12
R7A2020_20525,purL,0,4192358,4194589,1,945,0.00579557428872497,2232,11,phosphoribosylformylglycinamidine synthase subunit PurL
R7A2020_20625,recA,0,4211579,4212676,-1,502,0.00641711229946524,1098,6,recombinase RecA
R7A2020_20845,R7A2020_20845,0,4254648,4255007,1,143,0.0065359477124183,360,2,hypothetical protein
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,48,0.00575539568345324,816,4,hypothetical protein
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,315,0.00630252100840336,1680,9,RecQ family ATP-dependent DNA helicase
R7A2020_20950,R7A2020_20950,0,4279246,4280112,-1,47,0.00542005420054201,867,4,hypothetical protein
R7A2020_20990,R7A2020_20990,0,4287332,4288732,1,716,0.00671704450041982,1401,8,hypothetical protein
R7A2020_21290,R7A2020_21290,0,4343971,4344510,-1,267,0.0065359477124183,540,3,MerR family transcriptional regulator
R7A2020_21390,R7A2020_21390,0,4361463,4362776,-1,146,0.00715563506261181,1314,8,serine hydroxymethyltransferase
R7A2020_21420,R7A2020_21420,0,4368369,4368791,-1,211,0.00555555555555556,423,2,hypothetical protein
R7A2020_21635,R7A2020_21635,0,4410038,4410403,1,22,0.00641025641025641,366,2,cupin domain-containing protein
R7A2020_22220,R7A2020_22220,0,4537540,4537704,-1,68,0.00709219858156028,165,1,hypothetical protein
R7A2020_22285,R7A2020_22285,0,4546205,4546753,1,234,0.00641025641025641,549,3,DUF805 domain-containing protein
R7A2020_22325,R7A2020_22325,0,4554544,4556745,-1,827,0.00641025641025641,2202,12,RNA degradosome polyphosphate kinase
R7A2020_22515,R7A2020_22515,0,4587949,4588137,1,7,0.00617283950617284,189,1,DUF3606 domain-containing protein
R7A2020_22550,R7A2020_22550,0,4593330,4593548,1,15,0.00531914893617021,219,1,hypothetical protein
R7A2020_22590,R7A2020_22590,0,4600931,4601305,-1,55,0.00625,375,2,hypothetical protein
R7A2020_22710,R7A2020_22710,0,4618676,4619182,1,807,0.00694444444444444,507,3,flagellar FlbD family protein
R7A2020_22815,bet,0,4631427,4632443,1,250,0.0069284064665127,1017,6,phage recombination protein Bet
R7A2020_23080,R7A2020_23080,0,4676257,4676913,1,236,0.00714285714285714,657,4,porin family protein
R7A2020_23345,R7A2020_23345,0,4728966,4729634,1,82,0.00701754385964912,669,4,CvpA family protein
R7A2020_24820,R7A2020_24820,0,5043110,5043718,-1,18,0.00578034682080925,609,3,TetR/AcrR family transcriptional regulator
R7A2020_25055,R7A2020_25055,0,5085403,5085810,-1,15,0.00574712643678161,408,2,ATP F0F1 synthase subunit I
R7A2020_26355,R7A2020_26355,0,5366610,5367848,-1,379,0.00663507109004739,1239,7,sugar ABC transporter substrate-binding protein
R7A2020_27210,R7A2020_27210,0,5549086,5549298,1,101,0.00549450549450549,213,1,pseudogene
R7A2020_27605,R7A2020_27605,0,5641297,5641854,1,100,0.00630252100840336,558,3,HdeD family acid-resistance protein
R7A2020_27685,R7A2020_27685,0,5662128,5662541,-1,260,0.0056657223796034,414,2,hypothetical protein
R7A2020_27955,R7A2020_27955,0,5722224,5723045,-1,383,0.00572246065808298,822,4,helix-turn-helix transcriptional regulator
R7A2020_28105,R7A2020_28105,0,5751197,5751894,1,52,0.00672268907563025,698,4,pseudogene
R7A2020_28145,R7A2020_28145,0,5759566,5759991,-1,91,0.00550964187327824,426,2,phasin family protein
R7A2020_28470,R7A2020_28470,0,5838108,5838776,-1,366,0.00701754385964912,669,4,isoprenylcysteine carboxylmethyltransferase family protein
R7A2020_28495,R7A2020_28495,0,5841964,5842935,-1,44,0.0060459492140266,972,5,type II secretion system F family protein
R7A2020_28505,R7A2020_28505,0,5844863,5845048,1,12,0.00628930817610063,186,1,Flp family type IVb pilin
R7A2020_28765,R7A2020_28765,0,5904898,5906016,-1,270,0.00629590766002099,1119,6,hypothetical protein
R7A2020_28780,R7A2020_28780,0,5907051,5907959,-1,224,0.00645994832041344,909,5,carbohydrate kinase
R7A2020_28965,R7A2020_28965,0,5946353,5947042,1,144,0.00681431005110733,690,4,B3/4 domain-containing protein
R7A2020_28995,virB11,0,5953180,5954220,-1,184,0.00677966101694915,1041,6,P-type DNA transfer ATPase VirB11
R7A2020_29015,R7A2020_29015,0,5956928,5957086,-1,7,0.0072992700729927,159,1,type IV secretion system lipoprotein VirB7
R7A2020_29020,R7A2020_29020,0,5957113,5958000,-1,1092,0.00661375661375661,888,5,type IV secretion system protein
R7A2020_29030,R7A2020_29030,0,5958746,5961115,-1,1046,0.0054590570719603,2370,11,VirB4 family type IV secretion/conjugal transfer ATPase
R7A2020_29075,R7A2020_29075,0,5973875,5974087,-1,3,0.00549450549450549,213,1,cold-shock protein
R7A2020_29135,R7A2020_29135,0,5989126,5989317,-1,3,0.00609756097560976,192,1,hypothetical protein
R7A2020_29190,R7A2020_29190,0,6001523,6002368,1,256,0.00555555555555556,846,4,HNH endonuclease
R7A2020_29315,R7A2020_29315,0,6037120,6037697,1,141,0.00608519269776876,578,3,pseudogene
R7A2020_29445,R7A2020_29445,0,6066285,6067547,-1,202,0.00651769087523277,1263,7,hypothetical protein
R7A2020_29470,R7A2020_29470,0,6072110,6073777,-1,275,0.00704721634954193,1668,10,DUF4403 family protein
R7A2020_29525,R7A2020_29525,0,6084026,6084220,-1,46,0.00598802395209581,195,1,hypothetical protein
R7A2020_29665,R7A2020_29665,0,6109800,6110297,-1,139,0.00705882352941176,498,3,Lrp/AsnC family transcriptional regulator
R7A2020_29700,R7A2020_29700,0,6118145,6119149,-1,222,0.00701754385964912,1005,6,succinylglutamate desuccinylase/aspartoacylase family protein
R7A2020_29770,R7A2020_29770,0,6137272,6137688,1,33,0.00561797752808989,417,2,GNAT family N-acetyltransferase
R7A2020_29795,R7A2020_29795,0,6141842,6143119,-1,212,0.00643382352941176,1278,7,ATP-grasp domain-containing protein
R7A2020_29820,R7A2020_29820,0,6151423,6151588,-1,3,0.00704225352112676,166,1,pseudogene
R7A2020_29840,R7A2020_29840,0,6155298,6156434,-1,228,0.00619834710743802,1137,6,aminopeptidase P family protein
R7A2020_29975,R7A2020_29975,0,6181837,6182973,-1,427,0.00619834710743802,1137,6,aminopeptidase P family protein
R7A2020_30000,R7A2020_30000,0,6188895,6190031,-1,227,0.00723140495867769,1137,7,aminopeptidase P family protein
R7A2020_30045,R7A2020_30045,0,6200099,6201055,1,349,0.00613496932515337,957,5,GlxA family transcriptional regulator
R7A2020_30130,R7A2020_30130,0,6220485,6221039,-1,188,0.00634249471458774,555,3,sarcosine oxidase subunit gamma
R7A2020_30250,R7A2020_30250,0,6242605,6244605,-1,1226,0.00646678424456202,2001,11,class I tRNA ligase family protein
R7A2020_30265,R7A2020_30265,0,6248535,6248863,1,74,0.00711743772241993,329,2,pseudogene
R7A2020_30275,R7A2020_30275,0,6249154,6250200,-1,71,0.00673400673400673,1047,6,radical SAM/SPASM domain-containing protein
R7A2020_30410,R7A2020_30410,0,6276026,6277132,-1,480,0.00636942675159236,1107,6,carbon-phosphorus lyase complex subunit PhnI
R7A2020_30415,phnH,0,6277133,6277738,-1,32,0.00581395348837209,606,3,phosphonate C-P lyase system protein PhnH
