locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,57,0.00815217391304348,432,3,transcriptional repressor
R7A2020_00980,R7A2020_00980,0,215611,216180,1,59,0.00824742268041237,570,4,NifU family protein
R7A2020_01205,R7A2020_01205,0,261910,263241,-1,466,0.0088261253309797,1332,10,UDP-glucose/GDP-mannose dehydrogenase family protein
R7A2020_01210,R7A2020_01210,0,263291,264172,-1,202,0.008,882,6,family 16 glycosylhydrolase
R7A2020_01925,R7A2020_01925,0,423726,424187,1,42,0.00763358778625954,462,3,HPr kinase/phosphorylase
R7A2020_01965,addA,0,434750,438262,1,703,0.00803481754268497,3513,24,double-strand break repair helicase AddA
R7A2020_02850,truA,0,602637,603383,1,41,0.00786163522012579,747,5,tRNA pseudouridine(38-40) synthase TruA
R7A2020_03000,R7A2020_03000,0,628989,629723,1,254,0.00958466453674121,735,6,TetR/AcrR family transcriptional regulator
R7A2020_03195,R7A2020_03195,0,669624,670091,-1,33,0.0075187969924812,468,3,DUF4304 domain-containing protein
R7A2020_04485,R7A2020_04485,0,936131,936928,1,164,0.00882352941176471,798,6,murein transglycosylase
R7A2020_04720,mdh,0,978502,979470,1,202,0.0096969696969697,969,8,malate dehydrogenase
R7A2020_04795,rimM,0,993945,994544,1,65,0.00784313725490196,600,4,ribosome maturation factor RimM
R7A2020_05905,R7A2020_05905,0,1220965,1221369,-1,25,0.00869565217391304,405,3,ribbon-helix-helix protein, CopG family
R7A2020_05925,ssrS,0,1223153,1223308,1,19,0.00746268656716418,156,1,
R7A2020_06220,R7A2020_06220,0,1278288,1280015,1,321,0.00884353741496599,1728,13,hypothetical protein
R7A2020_07235,R7A2020_07235,0,1476011,1476409,-1,114,0.00879765395894428,399,3,GFA family protein
R7A2020_07410,R7A2020_07410,0,1514208,1515344,1,197,0.00826446280991736,1137,8,3-dehydroquinate synthase
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,60,0.00868192580899763,1489,11,
R7A2020_08055,R7A2020_08055,0,1641568,1643056,1,44,0.00789265982636148,1489,10,
R7A2020_08630,R7A2020_08630,0,1771121,1772302,-1,163,0.00895522388059702,1182,9,ABC transporter permease
R7A2020_09615,R7A2020_09615,0,1967578,1969032,1,394,0.00888529886914378,1455,11,glutamate synthase subunit beta
R7A2020_10985,R7A2020_10985,0,2249664,2250164,1,52,0.00938967136150235,501,4,hypothetical protein
R7A2020_11405,R7A2020_11405,0,2330257,2330829,1,83,0.00819672131147541,573,4,SIS domain-containing protein
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,133,0.00804289544235925,876,6,serine protease
R7A2020_12065,R7A2020_12065,0,2464349,2464648,-1,60,0.00784313725490196,300,2,DUF1236 domain-containing protein
R7A2020_12120,R7A2020_12120,0,2476649,2477149,-1,74,0.00938967136150235,501,4,DUF1036 domain-containing protein
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,240,0.00819192510239906,2010,14,AAA family ATPase
R7A2020_12495,R7A2020_12495,0,2566830,2566973,1,4,0.00813008130081301,144,1,hypothetical protein
R7A2020_12605,R7A2020_12605,0,2592122,2592385,1,68,0.00888888888888889,264,2,hypothetical protein
R7A2020_12645,R7A2020_12645,0,2596234,2596548,1,61,0.00743494423791822,315,2,GYD domain-containing protein
R7A2020_12660,R7A2020_12660,0,2598824,2599201,-1,96,0.00928792569659443,378,3,SnoaL-like domain-containing protein
R7A2020_12945,R7A2020_12945,0,2643831,2644232,-1,44,0.0087719298245614,402,3,type II toxin-antitoxin system HicB family antitoxin
R7A2020_13290,R7A2020_13290,0,2711487,2712149,1,205,0.00886524822695036,663,5,porin family protein
R7A2020_13680,R7A2020_13680,0,2786626,2786775,1,7,0.0078125,150,1,hypothetical protein
R7A2020_13950,R7A2020_13950,0,2845806,2846720,-1,149,0.00898587933247754,915,7,sugar phosphate isomerase/epimerase
R7A2020_14430,R7A2020_14430,0,2930413,2931192,-1,82,0.00904977375565611,780,6,hypothetical protein
R7A2020_15095,R7A2020_15095,0,3073564,3073695,-1,3,0.00884955752212389,132,1,pseudogene
R7A2020_15920,R7A2020_15920,0,3247156,3248430,1,211,0.00737327188940092,1275,8,NADH-quinone oxidoreductase subunit E
R7A2020_18495,gltA,0,3800313,3801641,-1,532,0.00884173297966401,1329,10,citrate (Si)-synthase
R7A2020_18585,secG,0,3822021,3822485,1,13,0.00757575757575758,465,3,preprotein translocase subunit SecG
R7A2020_18935,gor,0,3900377,3901768,1,365,0.00929054054054054,1392,11,glutathione-disulfide reductase
R7A2020_18990,R7A2020_18990,0,3913364,3914170,1,135,0.00873362445414847,807,6,phosphatidylcholine/phosphatidylserine synthase
R7A2020_19145,R7A2020_19145,0,3943212,3943805,-1,75,0.00790513833992095,594,4,histidine phosphatase family protein
R7A2020_19460,R7A2020_19460,0,4009778,4010161,-1,27,0.00917431192660551,384,3,DUF930 domain-containing protein
R7A2020_19920,R7A2020_19920,0,4087351,4088613,-1,257,0.00837988826815642,1263,9,N-acetylmuramoyl-L-alanine amidase
R7A2020_19975,R7A2020_19975,0,4100340,4100936,-1,282,0.00785854616895874,597,4,DUF2155 domain-containing protein
R7A2020_19980,R7A2020_19980,0,4101095,4101493,-1,26,0.00879765395894428,399,3,NADH:ubiquinone oxidoreductase subunit NDUFA12
