locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_01420,R7A2020_01420,0,310924,311310,-1,24,0.00606060606060606,387,2,TIGR02300 family protein
R7A2020_01960,addB,0,431619,434753,1,617,0.00675168792198049,3135,18,double-strand break repair protein AddB
R7A2020_02055,rpmI,0,451269,451472,1,4,0.00574712643678161,204,1,50S ribosomal protein L35
R7A2020_03230,R7A2020_03230,0,676198,677232,1,122,0.00681044267877412,1035,6,SIS domain-containing protein
R7A2020_03235,nagA,0,677229,678401,1,415,0.00701402805611222,1173,7,N-acetylglucosamine-6-phosphate deacetylase
R7A2020_04705,R7A2020_04705,0,975967,976506,1,19,0.0065359477124183,540,3,AprI/Inh family metalloprotease inhibitor
R7A2020_04725,sucC,0,979521,980714,1,123,0.00590551181102362,1194,6,ADP-forming succinate--CoA ligase subunit beta
R7A2020_05735,R7A2020_05735,0,1186170,1187540,1,308,0.00686106346483705,1371,8,murein hydrolase activator EnvC
R7A2020_06095,ruvC,0,1251708,1252217,1,21,0.00691244239631336,510,3,crossover junction endodeoxyribonuclease RuvC
R7A2020_06530,R7A2020_06530,0,1339918,1340919,-1,50,0.00704225352112676,1002,6,DUF4034 domain-containing protein
R7A2020_06880,R7A2020_06880,0,1401869,1402033,-1,7,0.00709219858156028,165,1,DUF1328 domain-containing protein
R7A2020_06890,R7A2020_06890,0,1403367,1403570,1,23,0.00574712643678161,204,1,hypothetical protein
R7A2020_07540,metW,0,1537366,1537980,-1,53,0.00572519083969466,615,3,methionine biosynthesis protein MetW
R7A2020_08070,R7A2020_08070,0,1643967,1646822,1,156,0.00576368876080692,2856,14,
R7A2020_08420,R7A2020_08420,0,1713672,1714190,1,102,0.00677200902934537,519,3,YcnI family protein
R7A2020_08715,R7A2020_08715,0,1793129,1793794,1,168,0.00705467372134039,666,4,hypothetical protein
R7A2020_08740,R7A2020_08740,0,1799721,1799909,1,83,0.00617283950617284,189,1,hypothetical protein
R7A2020_09610,gltB,0,1962690,1967435,1,713,0.00644361833952912,4746,26,glutamate synthase large subunit
R7A2020_09725,R7A2020_09725,0,1994951,1996822,1,571,0.00690954773869347,1872,11,DUF882 domain-containing protein
R7A2020_10185,R7A2020_10185,0,2083786,2085399,1,84,0.00582665695557174,1614,8,hypothetical protein
R7A2020_10385,R7A2020_10385,0,2136007,2136171,-1,3,0.00709219858156028,165,1,hypothetical protein
R7A2020_11085,R7A2020_11085,0,2262406,2262753,-1,10,0.00673400673400673,348,2,hypothetical protein
R7A2020_11250,R7A2020_11250,0,2298952,2299347,1,89,0.00591715976331361,396,2,acyl-CoA thioesterase
R7A2020_11260,R7A2020_11260,0,2299863,2300231,-1,21,0.00634920634920635,369,2,helix-turn-helix transcriptional regulator
R7A2020_13520,R7A2020_13520,0,2755899,2756075,1,3,0.00657894736842105,177,1,hypothetical protein
R7A2020_17020,tatC,0,3481736,3482611,1,32,0.00670241286863271,876,5,twin-arginine translocase subunit TatC
R7A2020_17145,R7A2020_17145,0,3506125,3506505,1,42,0.00617283950617284,381,2,cytochrome c family protein
R7A2020_17320,R7A2020_17320,0,3547090,3547257,1,6,0.00694444444444444,168,1,hypothetical protein
R7A2020_17655,rpmG,0,3621270,3621437,-1,6,0.00694444444444444,168,1,50S ribosomal protein L33
R7A2020_17745,R7A2020_17745,0,3645243,3645659,1,219,0.00561797752808989,417,2,GFA family protein
R7A2020_17890,folB,0,3680499,3680858,1,75,0.0065359477124183,360,2,dihydroneopterin aldolase
R7A2020_19400,R7A2020_19400,0,3997208,3997546,1,60,0.00689655172413793,339,2,P-II family nitrogen regulator
