locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,2,0.0036101083032491,651,2,RNA-binding protein
R7A2020_01265,R7A2020_01265,0,274495,275172,1,9,0.00346020761245675,678,2,sugar transferase
R7A2020_01420,R7A2020_01420,0,310924,311310,-1,1,0.00303030303030303,387,1,TIGR02300 family protein
R7A2020_01940,R7A2020_01940,0,425222,426622,1,10,0.00335852225020991,1401,4,adenosylhomocysteinase
R7A2020_01950,tsaE,0,429386,430897,1,19,0.0031104199066874,1512,4,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
R7A2020_01960,addB,0,431619,434753,1,33,0.00337584396099025,3135,9,double-strand break repair protein AddB
R7A2020_01965,addA,0,434750,438262,1,38,0.0033478406427854,3513,10,double-strand break repair helicase AddA
R7A2020_03045,R7A2020_03045,0,636909,637313,1,1,0.00289855072463768,405,1,hypothetical protein
R7A2020_03515,R7A2020_03515,0,741513,742319,1,5,0.00291120815138282,807,2,undecaprenyl-diphosphate phosphatase
R7A2020_03875,R7A2020_03875,0,806295,807593,1,13,0.00361663652802893,1299,4,ATP-binding protein
R7A2020_04485,R7A2020_04485,0,936131,936928,1,5,0.00294117647058824,798,2,murein transglycosylase
R7A2020_04610,R7A2020_04610,0,958238,959044,-1,14,0.00291120815138282,807,2,DUF1223 domain-containing protein
R7A2020_04720,mdh,0,978502,979470,1,9,0.00363636363636364,969,3,malate dehydrogenase
R7A2020_04790,R7A2020_04790,0,992910,993848,-1,22,0.00375,939,3,tyrosine recombinase XerC
R7A2020_04870,sdhD,0,1006919,1007317,1,2,0.00293255131964809,399,1,succinate dehydrogenase, hydrophobic membrane anchor protein
R7A2020_05705,R7A2020_05705,0,1180351,1181637,1,17,0.00365296803652968,1287,4,glutamate-5-semialdehyde dehydrogenase
R7A2020_07225,R7A2020_07225,0,1473520,1473900,1,2,0.00308641975308642,381,1,PTS glucitol/sorbitol transporter subunit IIA
R7A2020_07750,R7A2020_07750,0,1580628,1581377,-1,6,0.00313479623824451,750,2,electron transfer flavoprotein subunit beta/FixA family protein
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,14,0.00315706393054459,1489,4,
R7A2020_09145,R7A2020_09145,0,1872295,1873005,-1,8,0.00330578512396694,711,2,hypothetical protein
R7A2020_09675,R7A2020_09675,0,1983240,1984685,-1,22,0.0032520325203252,1446,4,homospermidine synthase
R7A2020_11055,R7A2020_11055,0,2260316,2260717,1,2,0.00292397660818713,402,1,peptidase
R7A2020_11085,R7A2020_11085,0,2262406,2262753,-1,2,0.00336700336700337,348,1,hypothetical protein
R7A2020_11260,R7A2020_11260,0,2299863,2300231,-1,2,0.00317460317460317,369,1,helix-turn-helix transcriptional regulator
R7A2020_11490,R7A2020_11490,0,2348397,2348726,-1,4,0.00355871886120996,330,1,nuclear transport factor 2 family protein
R7A2020_12010,R7A2020_12010,0,2450077,2450424,1,2,0.00336700336700337,348,1,hypothetical protein
R7A2020_12075,R7A2020_12075,0,2465421,2466440,1,5,0.00346020761245675,1020,3,YihY/virulence factor BrkB family protein
R7A2020_12160,R7A2020_12160,0,2490029,2490376,1,1,0.00336700336700337,348,1,hypothetical protein
R7A2020_12180,R7A2020_12180,0,2493430,2494533,-1,13,0.00319488817891374,1104,3,DUF2169 domain-containing protein
R7A2020_13065,R7A2020_13065,0,2666122,2666430,-1,2,0.00378787878787879,309,1,hypothetical protein
R7A2020_14065,R7A2020_14065,0,2867180,2867506,1,1,0.003584229390681,327,1,DUF1330 domain-containing protein
R7A2020_15085,R7A2020_15085,0,3072774,3073082,-1,2,0.00378787878787879,309,1,HigA family addiction module antidote protein
R7A2020_15160,R7A2020_15160,0,3086542,3086937,1,1,0.0029585798816568,396,1,hypothetical protein
R7A2020_15610,miaA,0,3182932,3183897,1,7,0.00364963503649635,966,3,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
R7A2020_16515,R7A2020_16515,0,3375001,3375366,1,6,0.00320512820512821,366,1,hypothetical protein
R7A2020_16975,erpA,0,3470764,3471111,-1,4,0.00336700336700337,348,1,iron-sulfur cluster insertion protein ErpA
R7A2020_17060,yajC,0,3490319,3490660,1,3,0.00343642611683849,342,1,preprotein translocase subunit YajC
R7A2020_17170,R7A2020_17170,0,3510048,3510767,-1,7,0.00326797385620915,720,2,bb3-type cytochrome oxidase subunit IV
R7A2020_17945,dksA,0,3690801,3691217,1,2,0.00280898876404494,417,1,RNA polymerase-binding protein DksA
R7A2020_17995,urtE,0,3703730,3704425,1,9,0.00337268128161889,696,2,urea ABC transporter ATP-binding subunit UrtE
R7A2020_18010,R7A2020_18010,0,3706267,3707073,-1,2,0.00291120815138282,807,2,DUF72 domain-containing protein
R7A2020_18020,uvrA,0,3707634,3710555,-1,32,0.00322061191626409,2922,8,excinuclease ABC subunit UvrA
R7A2020_18655,R7A2020_18655,0,3837772,3838137,-1,2,0.00320512820512821,366,1,SnoaL-like domain-containing protein
R7A2020_18665,R7A2020_18665,0,3840943,3841314,1,4,0.00315457413249211,372,1,hypothetical protein
R7A2020_18935,gor,0,3900377,3901768,1,12,0.00337837837837838,1392,4,glutathione-disulfide reductase
R7A2020_18970,hspQ,0,3910025,3910348,-1,2,0.0036231884057971,324,1,heat shock protein HspQ
R7A2020_19030,R7A2020_19030,0,3922645,3923052,-1,6,0.0028735632183908,408,1,DUF930 domain-containing protein
R7A2020_19135,R7A2020_19135,0,3941813,3942586,-1,7,0.00303490136570561,774,2,anti-sigma factor
