locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00080,rpsO,0,16357,16626,-1,9,0.00434782608695652,270,1,30S ribosomal protein S15
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,5,0.0036101083032491,651,2,RNA-binding protein
R7A2020_00115,rimP,0,24467,25114,-1,7,0.0036231884057971,648,2,ribosome maturation factor RimP
R7A2020_00225,R7A2020_00225,0,45077,46330,1,26,0.00468603561387067,1254,5,FAD-dependent oxidoreductase
R7A2020_01010,R7A2020_01010,0,219435,219935,1,2,0.00469483568075117,501,2,MmcB family DNA repair protein
R7A2020_01190,R7A2020_01190,0,258794,259873,-1,7,0.00435729847494553,1080,4,glycosyltransferase family 4 protein
R7A2020_01260,R7A2020_01260,0,273619,273894,-1,1,0.00423728813559322,276,1,exopolysaccharide production repressor exox
R7A2020_01965,addA,0,434750,438262,1,42,0.00468697689989956,3513,14,double-strand break repair helicase AddA
R7A2020_02480,R7A2020_02480,0,534149,534403,-1,3,0.00458715596330275,255,1,acyl carrier protein
R7A2020_03875,R7A2020_03875,0,806295,807593,1,4,0.00361663652802893,1299,4,ATP-binding protein
R7A2020_04070,hemJ,0,844329,844865,1,7,0.00436681222707424,537,2,protoporphyrinogen oxidase HemJ
R7A2020_04400,R7A2020_04400,0,920863,921393,-1,7,0.00442477876106195,531,2,pseudogene
R7A2020_04675,ftsY,0,969491,971320,-1,23,0.0038560411311054,1830,6,signal recognition particle-docking protein FtsY
R7A2020_04795,rimM,0,993945,994544,1,2,0.00392156862745098,600,2,ribosome maturation factor RimM
R7A2020_05390,R7A2020_05390,0,1105561,1106067,1,2,0.00462962962962963,507,2,GNAT family N-acetyltransferase
R7A2020_06090,R7A2020_06090,0,1251081,1251614,1,25,0.0043956043956044,534,2,DUF1465 family protein
R7A2020_06165,tilS,0,1263763,1265127,1,13,0.00430663221360896,1365,5,tRNA lysidine(34) synthetase TilS
R7A2020_06420,pyk,0,1322920,1324356,1,14,0.00408830744071954,1437,5,pyruvate kinase
R7A2020_06620,R7A2020_06620,0,1353426,1353689,-1,13,0.00444444444444444,264,1,winged helix-turn-helix transcriptional regulator
R7A2020_07205,R7A2020_07205,0,1470390,1471031,-1,5,0.00366300366300366,642,2,hypothetical protein
R7A2020_07540,metW,0,1537366,1537980,-1,2,0.00381679389312977,615,2,methionine biosynthesis protein MetW
R7A2020_07565,R7A2020_07565,0,1542543,1543607,-1,19,0.00441501103752759,1065,4,DUF2125 domain-containing protein
R7A2020_07615,ftsE,0,1550976,1551635,-1,12,0.0035650623885918,660,2,cell division ATP-binding protein FtsE
R7A2020_07960,ptsP,0,1618546,1620816,1,52,0.00414293112377007,2271,8,phosphoenolpyruvate--protein phosphotransferase
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,9,0.00394632991318074,1489,5,
R7A2020_08030,R7A2020_08030,0,1636457,1639312,1,24,0.00452861259777686,2856,11,
R7A2020_08715,R7A2020_08715,0,1793129,1793794,1,5,0.00352733686067019,666,2,hypothetical protein
R7A2020_09175,R7A2020_09175,0,1877352,1879175,-1,10,0.00451321727917473,1824,7,RNA-directed DNA polymerase
R7A2020_09280,R7A2020_09280,0,1898165,1898431,-1,4,0.0043859649122807,267,1,30S ribosomal protein S21
R7A2020_09610,gltB,0,1962690,1967435,1,53,0.00421313506815366,4746,17,glutamate synthase large subunit
R7A2020_09725,R7A2020_09725,0,1994951,1996822,1,19,0.00439698492462312,1872,7,DUF882 domain-containing protein
R7A2020_09885,R7A2020_09885,0,2024193,2024504,-1,1,0.0037593984962406,312,1,hypothetical protein
R7A2020_10315,R7A2020_10315,0,2118189,2118707,1,12,0.00451467268623025,519,2,helix-turn-helix transcriptional regulator
R7A2020_10985,R7A2020_10985,0,2249664,2250164,1,13,0.00469483568075117,501,2,hypothetical protein
R7A2020_11075,R7A2020_11075,0,2261557,2261826,-1,17,0.00434782608695652,270,1,hypothetical protein
R7A2020_11635,R7A2020_11635,0,2374143,2374406,1,1,0.00444444444444444,264,1,hypothetical protein
R7A2020_11945,R7A2020_11945,0,2438597,2439472,1,18,0.00402144772117962,876,3,serine protease
R7A2020_11985,R7A2020_11985,0,2446766,2447014,-1,6,0.00469483568075117,249,1,DUF982 domain-containing protein
R7A2020_12120,R7A2020_12120,0,2476649,2477149,-1,3,0.00469483568075117,501,2,DUF1036 domain-containing protein
R7A2020_12185,tagF,0,2494533,2495075,-1,3,0.00432900432900433,543,2,type VI secretion system-associated protein TagF
R7A2020_12275,R7A2020_12275,0,2517181,2518071,-1,13,0.00395778364116095,891,3,carbohydrate ABC transporter permease
R7A2020_12435,R7A2020_12435,0,2552260,2554269,-1,26,0.00409596255119953,2010,7,AAA family ATPase
R7A2020_12625,R7A2020_12625,0,2593135,2593389,-1,3,0.00458715596330275,255,1,hypothetical protein
R7A2020_12630,R7A2020_12630,0,2593636,2593950,1,4,0.00371747211895911,315,1,co-chaperone GroES
R7A2020_12810,R7A2020_12810,0,2623604,2624494,-1,5,0.00395778364116095,891,3,LysR family transcriptional regulator
R7A2020_12830,R7A2020_12830,0,2626738,2626998,1,3,0.0045045045045045,261,1,pseudogene
R7A2020_12895,R7A2020_12895,0,2636520,2637116,1,8,0.00392927308447937,597,2,class I SAM-dependent methyltransferase
R7A2020_13565,R7A2020_13565,0,2765591,2765866,1,2,0.00423728813559322,276,1,hypothetical protein
R7A2020_14205,R7A2020_14205,0,2893649,2893927,-1,1,0.00418410041841004,279,1,hypothetical protein
R7A2020_14530,R7A2020_14530,0,2948161,2948472,1,2,0.0037593984962406,312,1,Rieske 2Fe-2S domain-containing protein
R7A2020_14715,R7A2020_14715,0,2987448,2987723,1,1,0.00423728813559322,276,1,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_15955,nuoK,0,3254956,3255264,1,3,0.00378787878787879,309,1,NADH-quinone oxidoreductase subunit NuoK
R7A2020_16090,R7A2020_16090,0,3283455,3284075,-1,11,0.00378787878787879,621,2,response regulator transcription factor
R7A2020_16155,R7A2020_16155,0,3295157,3295666,1,10,0.00460829493087558,510,2,protein tyrosine phosphatase
R7A2020_16225,R7A2020_16225,0,3310931,3311473,-1,5,0.00432900432900433,543,2,helix-turn-helix domain-containing protein
R7A2020_16500,R7A2020_16500,0,3370363,3370932,-1,4,0.00412371134020619,570,2,hypothetical protein
R7A2020_17230,map,0,3520634,3521461,-1,10,0.00425531914893617,828,3,type I methionyl aminopeptidase
R7A2020_17275,R7A2020_17275,0,3537145,3537681,-1,2,0.00436681222707424,537,2,DnaJ domain-containing protein
R7A2020_17425,R7A2020_17425,0,3567292,3568173,-1,12,0.004,882,3,CoA ester lyase
R7A2020_17580,R7A2020_17580,0,3605041,3605547,1,3,0.00462962962962963,507,2,hypothetical protein
R7A2020_17790,R7A2020_17790,0,3654089,3655462,1,29,0.00427715996578272,1374,5,glutamate--tRNA ligase
R7A2020_18305,ruvX,0,3764990,3765514,-1,5,0.00447427293064877,525,2,Holliday junction resolvase RuvX
R7A2020_19770,R7A2020_19770,0,4061007,4061312,-1,2,0.00383141762452107,306,1,BA14K family protein
R7A2020_19920,R7A2020_19920,0,4087351,4088613,-1,25,0.0037243947858473,1263,4,N-acetylmuramoyl-L-alanine amidase
R7A2020_19925,R7A2020_19925,0,4089265,4092219,1,78,0.00437723836052527,2955,11,Rne/Rng family ribonuclease
R7A2020_20170,R7A2020_20170,0,4132368,4132685,1,1,0.00367647058823529,318,1,SH3 domain-containing protein
R7A2020_20320,R7A2020_20320,0,4158174,4158422,-1,3,0.00469483568075117,249,1,ParB N-terminal domain-containing protein
R7A2020_20470,R7A2020_20470,0,4185753,4186073,-1,4,0.00366300366300366,321,1,DUF1476 domain-containing protein
R7A2020_20915,R7A2020_20915,0,4270362,4271177,-1,9,0.00431654676258993,816,3,hypothetical protein
R7A2020_20940,R7A2020_20940,0,4277816,4278109,-1,2,0.00398406374501992,294,1,hypothetical protein
R7A2020_21070,R7A2020_21070,0,4301572,4301844,-1,1,0.00429184549356223,273,1,HU family DNA-binding protein
R7A2020_21595,R7A2020_21595,0,4402190,4402720,-1,7,0.00442477876106195,531,2,hypothetical protein
R7A2020_22310,R7A2020_22310,0,4550014,4551381,1,15,0.00429553264604811,1368,5,tyrosine-protein kinase family protein
R7A2020_22340,R7A2020_22340,0,4558550,4559176,-1,5,0.00374531835205993,627,2,hypothetical protein
R7A2020_22710,R7A2020_22710,0,4618676,4619182,1,10,0.00462962962962963,507,2,flagellar FlbD family protein
R7A2020_22820,R7A2020_22820,0,4632509,4633021,1,6,0.0045766590389016,513,2,hypothetical protein
R7A2020_23295,R7A2020_23295,0,4719395,4719643,1,4,0.00469483568075117,249,1,30S ribosomal protein S18
R7A2020_23655,R7A2020_23655,0,4788368,4788949,1,2,0.00404040404040404,582,2,NYN domain-containing protein
R7A2020_24250,R7A2020_24250,0,4916499,4916780,1,4,0.00416666666666667,282,1,hypothetical protein
R7A2020_24800,R7A2020_24800,0,5039754,5040005,-1,2,0.00465116279069767,252,1,exodeoxyribonuclease VII small subunit
R7A2020_25040,R7A2020_25040,0,5083592,5084191,-1,5,0.00392156862745098,600,2,F0F1 ATP synthase subunit B
R7A2020_25235,R7A2020_25235,0,5119601,5120191,-1,2,0.00397614314115308,591,2,TetR/AcrR family transcriptional regulator
R7A2020_25315,R7A2020_25315,0,5140157,5140720,-1,6,0.00416666666666667,564,2,pseudogene
R7A2020_25330,R7A2020_25330,0,5142290,5142610,1,3,0.00366300366300366,321,1,hypothetical protein
R7A2020_26370,R7A2020_26370,0,5370009,5370335,-1,2,0.003584229390681,327,1,hypothetical protein
R7A2020_27155,R7A2020_27155,0,5536471,5537007,-1,18,0.00436681222707424,537,2,response regulator transcription factor
R7A2020_27580,R7A2020_27580,0,5635751,5636008,1,2,0.00452488687782805,258,1,hypothetical protein
